 Number_of_detectors, Number of ut parameters
               135                       5
 Detector,     delta,      len2,      code,    2theta,       ut1,       ut2,       ut3,       ut4,       ut5
 20204014    0.00000    5.05113  300.00000    4.04006    0.00000    0.00000    0.00000    0.00000    2.00000
 20204015    0.00000    5.06932  300.00000    3.94662    0.00000    0.00000    0.00000    0.00000    2.00000
 20204016    0.00000    5.08752  300.00000    3.85388    0.00000    0.00000    0.00000    0.00000    2.00000
 20204017    0.00000    5.10574  300.00000    3.76184    0.00000    0.00000    0.00000    0.00000    2.00000
 20204018    0.00000    5.12397  300.00000    3.67048    0.00000    0.00000    0.00000    0.00000    2.00000
 20206001    0.00000    4.81595  300.00000    5.32122    0.00000    0.00000    0.00000    0.00000    2.00000
 20206002    0.00000    4.83395  300.00000    5.21812    0.00000    0.00000    0.00000    0.00000    2.00000
 20206003    0.00000    4.85197  300.00000    5.11581    0.00000    0.00000    0.00000    0.00000    2.00000
 20206004    0.00000    4.87000  300.00000    5.01427    0.00000    0.00000    0.00000    0.00000    2.00000
 20206005    0.00000    4.88805  300.00000    4.91350    0.00000    0.00000    0.00000    0.00000    2.00000
 20206006    0.00000    4.90611  300.00000    4.81349    0.00000    0.00000    0.00000    0.00000    2.00000
 20206007    0.00000    4.92419  300.00000    4.71424    0.00000    0.00000    0.00000    0.00000    2.00000
 20206008    0.00000    4.94228  300.00000    4.61574    0.00000    0.00000    0.00000    0.00000    2.00000
 20206009    0.00000    4.96038  300.00000    4.51797    0.00000    0.00000    0.00000    0.00000    2.00000
 20206010    0.00000    4.97850  300.00000    4.42094    0.00000    0.00000    0.00000    0.00000    2.00000
 20206011    0.00000    4.99664  300.00000    4.32464    0.00000    0.00000    0.00000    0.00000    2.00000
 20206012    0.00000    5.01479  300.00000    4.22907    0.00000    0.00000    0.00000    0.00000    2.00000
 20206013    0.00000    5.03295  300.00000    4.13421    0.00000    0.00000    0.00000    0.00000    2.00000
 20206014    0.00000    5.05113  300.00000    4.04006    0.00000    0.00000    0.00000    0.00000    2.00000
 20206015    0.00000    5.06932  300.00000    3.94662    0.00000    0.00000    0.00000    0.00000    2.00000
 20206016    0.00000    5.08752  300.00000    3.85388    0.00000    0.00000    0.00000    0.00000    2.00000
 20206017    0.00000    5.10574  300.00000    3.76184    0.00000    0.00000    0.00000    0.00000    2.00000
 20206018    0.00000    5.12397  300.00000    3.67048    0.00000    0.00000    0.00000    0.00000    2.00000
 20404001    0.00000    3.59781  300.00000   11.46672    0.00000    0.00000    0.00000    0.00000    2.00000
 20404002    0.00000    3.61576  300.00000   11.32666    0.00000    0.00000    0.00000    0.00000    2.00000
 20404003    0.00000    3.63373  300.00000   11.18799    0.00000    0.00000    0.00000    0.00000    2.00000
 20404004    0.00000    3.65172  300.00000   11.05069    0.00000    0.00000    0.00000    0.00000    2.00000
 20404005    0.00000    3.66973  300.00000   10.91473    0.00000    0.00000    0.00000    0.00000    2.00000
 20404006    0.00000    3.68777  300.00000   10.78011    0.00000    0.00000    0.00000    0.00000    2.00000
 20404007    0.00000    3.70582  300.00000   10.64681    0.00000    0.00000    0.00000    0.00000    2.00000
 20404008    0.00000    3.72389  300.00000   10.51479    0.00000    0.00000    0.00000    0.00000    2.00000
 20404009    0.00000    3.74198  300.00000   10.38406    0.00000    0.00000    0.00000    0.00000    2.00000
 20404010    0.00000    3.76009  300.00000   10.25459    0.00000    0.00000    0.00000    0.00000    2.00000
 20404011    0.00000    3.77822  300.00000   10.12637    0.00000    0.00000    0.00000    0.00000    2.00000
 20404012    0.00000    3.79637  300.00000    9.99937    0.00000    0.00000    0.00000    0.00000    2.00000
 20404013    0.00000    3.81454  300.00000    9.87359    0.00000    0.00000    0.00000    0.00000    2.00000
 20404014    0.00000    3.83273  300.00000    9.74900    0.00000    0.00000    0.00000    0.00000    2.00000
 20404015    0.00000    3.85093  300.00000    9.62559    0.00000    0.00000    0.00000    0.00000    2.00000
 20404016    0.00000    3.86915  300.00000    9.50335    0.00000    0.00000    0.00000    0.00000    2.00000
 20404017    0.00000    3.88739  300.00000    9.38226    0.00000    0.00000    0.00000    0.00000    2.00000
 20404018    0.00000    3.90565  300.00000    9.26230    0.00000    0.00000    0.00000    0.00000    2.00000
 20504001    0.00000    2.80059  300.00000   14.80279    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504002    0.00000    2.81849  300.00000   14.62092    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504003    0.00000    2.83641  300.00000   14.44136    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504004    0.00000    2.85437  300.00000   14.26405    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504005    0.00000    2.87235  300.00000   14.08896    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504006    0.00000    2.89036  300.00000   13.91606    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504007    0.00000    2.90839  300.00000   13.74530    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504008    0.00000    2.92645  300.00000   13.57665    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504009    0.00000    2.94454  300.00000   13.41007    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504010    0.00000    2.96265  300.00000   13.24553    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504011    0.00000    2.98078  300.00000   13.08300    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504012    0.00000    2.99894  300.00000   12.92243    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504013    0.00000    3.01712  300.00000   12.76380    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504014    0.00000    3.03533  300.00000   12.60707    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504015    0.00000    3.05355  300.00000   12.45222    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504016    0.00000    3.07180  300.00000   12.29920    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504017    0.00000    3.09007  300.00000   12.14800    0.00000    0.00000    0.00000 -200.00000    2.00000
 20504018    0.00000    3.10836  300.00000   11.99858    0.00000    0.00000    0.00000 -200.00000    2.00000
 20604001    0.00000    1.93382  300.00000   22.19026    0.00000    0.00000    0.00000    0.00000    2.00000
 20604002    0.00000    1.95160  300.00000   21.92025    0.00000    0.00000    0.00000    0.00000    2.00000
 20604003    0.00000    1.96943  300.00000   21.65512    0.00000    0.00000    0.00000    0.00000    2.00000
 20604004    0.00000    1.98729  300.00000   21.39476    0.00000    0.00000    0.00000    0.00000    2.00000
 20604005    0.00000    2.00520  300.00000   21.13904    0.00000    0.00000    0.00000    0.00000    2.00000
 20604006    0.00000    2.02314  300.00000   20.88785    0.00000    0.00000    0.00000    0.00000    2.00000
 20604007    0.00000    2.04113  300.00000   20.64108    0.00000    0.00000    0.00000    0.00000    2.00000
 20604008    0.00000    2.05915  300.00000   20.39863    0.00000    0.00000    0.00000    0.00000    2.00000
 20604009    0.00000    2.07720  300.00000   20.16039    0.00000    0.00000    0.00000    0.00000    2.00000
 20604010    0.00000    2.09529  300.00000   19.92626    0.00000    0.00000    0.00000    0.00000    2.00000
 20604011    0.00000    2.11342  300.00000   19.69614    0.00000    0.00000    0.00000    0.00000    2.00000
 20604012    0.00000    2.13158  300.00000   19.46994    0.00000    0.00000    0.00000    0.00000    2.00000
 20604013    0.00000    2.14977  300.00000   19.24757    0.00000    0.00000    0.00000    0.00000    2.00000
 20604014    0.00000    2.16800  300.00000   19.02893    0.00000    0.00000    0.00000    0.00000    2.00000
 20604015    0.00000    2.18625  300.00000   18.81394    0.00000    0.00000    0.00000    0.00000    2.00000
 20604016    0.00000    2.20454  300.00000   18.60252    0.00000    0.00000    0.00000    0.00000    2.00000
 20604017    0.00000    2.22285  300.00000   18.39458    0.00000    0.00000    0.00000    0.00000    2.00000
 20604018    0.00000    2.24120  300.00000   18.19004    0.00000    0.00000    0.00000    0.00000    2.00000
 20704001    0.00000    1.52195  300.00000   28.93825    0.00000    0.00000    0.00000    0.00000    2.00000
 20704002    0.00000    1.53963  300.00000   28.58837    0.00000    0.00000    0.00000    0.00000    2.00000
 20704003    0.00000    1.55736  300.00000   28.24644    0.00000    0.00000    0.00000    0.00000    2.00000
 20704004    0.00000    1.57515  300.00000   27.91223    0.00000    0.00000    0.00000    0.00000    2.00000
 20704005    0.00000    1.59300  300.00000   27.58549    0.00000    0.00000    0.00000    0.00000    2.00000
 20704006    0.00000    1.61089  300.00000   27.26600    0.00000    0.00000    0.00000    0.00000    2.00000
 20704007    0.00000    1.62884  300.00000   26.95355    0.00000    0.00000    0.00000    0.00000    2.00000
 20704008    0.00000    1.64683  300.00000   26.64790    0.00000    0.00000    0.00000    0.00000    2.00000
 20704009    0.00000    1.66486  300.00000   26.34888    0.00000    0.00000    0.00000    0.00000    2.00000
 20704010    0.00000    1.68294  300.00000   26.05627    0.00000    0.00000    0.00000    0.00000    2.00000
 20704011    0.00000    1.70107  300.00000   25.76989    0.00000    0.00000    0.00000    0.00000    2.00000
 20704012    0.00000    1.71923  300.00000   25.48955    0.00000    0.00000    0.00000    0.00000    2.00000
 20704013    0.00000    1.73744  300.00000   25.21508    0.00000    0.00000    0.00000    0.00000    2.00000
 20704014    0.00000    1.75569  300.00000   24.94631    0.00000    0.00000    0.00000    0.00000    2.00000
 20704015    0.00000    1.77397  300.00000   24.68308    0.00000    0.00000    0.00000    0.00000    2.00000
 20704016    0.00000    1.79229  300.00000   24.42522    0.00000    0.00000    0.00000    0.00000    2.00000
 20704017    0.00000    1.81064  300.00000   24.17258    0.00000    0.00000    0.00000    0.00000    2.00000
 20704018    0.00000    1.82903  300.00000   23.92502    0.00000    0.00000    0.00000    0.00000    2.00000
 20804001    0.00000    1.10394  300.00000   40.32513    0.00000    0.00000    0.00000    0.00000    2.00000
 20804002    0.00000    1.11906  300.00000   39.65031    0.00000    0.00000    0.00000    0.00000    2.00000
 20804003    0.00000    1.13433  300.00000   38.99357    0.00000    0.00000    0.00000    0.00000    2.00000
 20804004    0.00000    1.14975  300.00000   38.35437    0.00000    0.00000    0.00000    0.00000    2.00000
 20804005    0.00000    1.16531  300.00000   37.73215    0.00000    0.00000    0.00000    0.00000    2.00000
 20804006    0.00000    1.18100  300.00000   37.12640    0.00000    0.00000    0.00000    0.00000    2.00000
 20804007    0.00000    1.19682  300.00000   36.53659    0.00000    0.00000    0.00000    0.00000    2.00000
 20804008    0.00000    1.21276  300.00000   35.96223    0.00000    0.00000    0.00000    0.00000    2.00000
 20804009    0.00000    1.22882  300.00000   35.40283    0.00000    0.00000    0.00000    0.00000    2.00000
 20804010    0.00000    1.24499  300.00000   34.85791    0.00000    0.00000    0.00000    0.00000    2.00000
 20804011    0.00000    1.26128  300.00000   34.32702    0.00000    0.00000    0.00000    0.00000    2.00000
 20804012    0.00000    1.27767  300.00000   33.80971    0.00000    0.00000    0.00000    0.00000    2.00000
 20804013    0.00000    1.29416  300.00000   33.30554    0.00000    0.00000    0.00000    0.00000    2.00000
 20804014    0.00000    1.31075  300.00000   32.81409    0.00000    0.00000    0.00000    0.00000    2.00000
 20804015    0.00000    1.32743  300.00000   32.33496    0.00000    0.00000    0.00000    0.00000    2.00000
 20804016    0.00000    1.34421  300.00000   31.86776    0.00000    0.00000    0.00000    0.00000    2.00000
 20804017    0.00000    1.36107  300.00000   31.41210    0.00000    0.00000    0.00000    0.00000    2.00000
 20804018    0.00000    1.37801  300.00000   30.96763    0.00000    0.00000    0.00000    0.00000    2.00000
