 Number_of_entries    Number_of_monitors
     2345                  9
 Index   Detector   Time_regime   Crate   Module   Position   Monitor   Prescale
  1167   40502012             1     109       10          1         0          0
  1168   40502013             1     109       10          2         0          0
  1169   40502014             1     109       10          3         0          0
  1170   40502015             1     109       10          4         0          0
  1171   40502016             1     109       11          0         0          0
  1172   40502017             1     109       11          1         0          0
  1173   40502018             1     109       11          2         0          0
  1174   40503001             1     104       12          0         0          0
  1175   40503002             1     104       12          1         0          0
  1176   40503003             1     104       12          2         0          0
  1177   40503004             1     104       12          3         0          0
  1178   40503005             1     104       12          4         0          0
  1179   40503006             1     104       13          0         0          0
  1180   40503007             1     104       13          1         0          0
  1181   40503008             1     104       13          2         0          0
  1182   40503009             1     104       13          3         0          0
  1183   40503010             1     104       13          4         0          0
  1184   40503011             1     104       14          0         0          0
  1185   40503012             1     104       14          1         0          0
  1186   40503013             1     104       14          2         0          0
  1187   40503014             1     104       14          3         0          0
  1188   40503015             1     104       14          4         0          0
  1189   40503016             1     104       15          0         0          0
  1190   40503017             1     104       15          1         0          0
  1191   40503018             1     104       15          2         0          0
  1192   40504001             1       3       12          0         0          0
  1193   40504002             1       3       12          1         0          0
  1194   40504003             1       3       12          2         0          0
  1195   40504004             1       3       12          3         0          0
  1196   40504005             1       3       12          4         0          0
  1197   40504006             1       3       13          0         0          0
  1198   40504007             1       3       13          1         0          0
  1199   40504008             1       3       13          2         0          0
  1200   40504009             1       3       13          3         0          0
  1201   40504010             1       3       13          4         0          0
  1202   40504011             1       3       14          0         0          0
  1203   40504012             1       3       14          1         0          0
  1204   40504013             1       3       14          2         0          0
  1205   40504014             1       3       14          3         0          0
  1206   40504015             1       3       14          4         0          0
  1207   40504016             1       3       15          0         0          0
  1208   40504017             1       3       15          1         0          0
  1209   40504018             1       3       15          2         0          0
  1210   40505001             1       4        0          0         0          0
  1211   40505002             1       4        0          1         0          0
  1212   40505003             1       4        0          2         0          0
  1213   40505004             1       4        0          3         0          0
  1214   40505005             1       4        0          4         0          0
  1215   40505006             1       4        1          0         0          0
  1216   40505007             1       4        1          1         0          0
  1217   40505008             1       4        1          2         0          0
  1218   40505009             1       4        1          3         0          0
  1219   40505010             1       4        1          4         0          0
  1220   40505011             1       4        2          0         0          0
  1221   40505012             1       4        2          1         0          0
  1222   40505013             1       4        2          2         0          0
  1223   40505014             1       4        2          3         0          0
  1224   40505015             1       4        2          4         0          0
  1225   40505016             1       4        3          0         0          0
  1226   40505017             1       4        3          1         0          0
  1227   40505018             1       4        3          2         0          0
  1228   40506001             1     102        8          0         0          0
  1229   40506002             1     102        8          1         0          0
  1230   40506003             1     102        8          2         0          0
  1231   40506004             1     102        8          3         0          0
  1232   40506005             1     102        8          4         0          0
  1233   40506006             1     102        9          0         0          0
  1234   40506007             1     102        9          1         0          0
  1235   40506008             1     102        9          2         0          0
  1236   40506009             1     102        9          3         0          0
  1237   40506010             1     102        9          4         0          0
  1238   40506011             1     102       10          0         0          0
  1239   40506012             1     102       10          1         0          0
  1240   40506013             1     102       10          2         0          0
  1241   40506014             1     102       10          3         0          0
  1242   40506015             1     102       10          4         0          0
  1243   40506016             1     102       11          0         0          0
  1244   40506017             1     102       11          1         0          0
  1245   40506018             1     102       11          2         0          0
  1246   40601001             1       5        0          0         0          0
  1247   40601002             1       5        0          1         0          0
  1248   40601003             1       5        0          2         0          0
  1249   40601004             1       5        0          3         0          0
  1250   40601005             1       5        0          4         0          0
  1251   40601006             1       5        1          0         0          0
  1252   40601007             1       5        1          1         0          0
  1253   40601008             1       5        1          2         0          0
  1254   40601009             1       5        1          3         0          0
  1255   40601010             1       5        1          4         0          0
  1256   40601011             1       5        2          0         0          0
  1257   40601012             1       5        2          1         0          0
  1258   40601013             1       5        2          2         0          0
  1259   40601014             1       5        2          3         0          0
  1260   40601015             1       5        2          4         0          0
  1261   40601016             1       5        3          0         0          0
  1262   40601017             1       5        3          1         0          0
  1263   40601018             1       5        3          2         0          0
  1264   40602001             1     105        4          0         0          0
  1265   40602002             1     105        4          1         0          0
  1266   40602003             1     105        4          2         0          0
  1267   40602004             1     105        4          3         0          0
  1268   40602005             1     105        4          4         0          0
  1269   40602006             1     105        5          0         0          0
  1270   40602007             1     105        5          1         0          0
  1271   40602008             1     105        5          2         0          0
  1272   40602009             1     105        5          3         0          0
  1273   40602010             1     105        5          4         0          0
  1274   40602011             1     105        6          0         0          0
  1275   40602012             1     105        6          1         0          0
  1276   40602013             1     105        6          2         0          0
  1277   40602014             1     105        6          3         0          0
  1278   40602015             1     105        6          4         0          0
  1279   40602016             1     105        7          0         0          0
  1280   40602017             1     105        7          1         0          0
  1281   40602018             1     105        7          2         0          0
  1282   40603001             1       5        4          0         0          0
  1283   40603002             1       5        4          1         0          0
  1284   40603003             1       5        4          2         0          0
  1285   40603004             1       5        4          3         0          0
  1286   40603005             1       5        4          4         0          0
  1287   40603006             1       5        5          0         0          0
  1288   40603007             1       5        5          1         0          0
  1289   40603008             1       5        5          2         0          0
  1290   40603009             1       5        5          3         0          0
  1291   40603010             1       5        5          4         0          0
  1292   40603011             1       5        6          0         0          0
  1293   40603012             1       5        6          1         0          0
  1294   40603013             1       5        6          2         0          0
  1295   40603014             1       5        6          3         0          0
  1296   40603015             1       5        6          4         0          0
  1297   40603016             1       5        7          0         0          0
  1298   40603017             1       5        7          1         0          0
  1299   40603018             1       5        7          2         0          0
  1300   40604001             1       5        8          0         0          0
  1301   40604002             1       5        8          1         0          0
  1302   40604003             1       5        8          2         0          0
  1303   40604004             1       5        8          3         0          0
  1304   40604005             1       5        8          4         0          0
  1305   40604006             1       5        9          0         0          0
  1306   40604007             1       5        9          1         0          0
  1307   40604008             1       5        9          2         0          0
  1308   40604009             1       5        9          3         0          0
  1309   40604010             1       5        9          4         0          0
  1310   40604011             1       5       10          0         0          0
  1311   40604012             1       5       10          1         0          0
  1312   40604013             1       5       10          2         0          0
  1313   40604014             1       5       10          3         0          0
  1314   40604015             1       5       10          4         0          0
  1315   40604016             1       5       11          0         0          0
  1316   40604017             1       5       11          1         0          0
  1317   40604018             1       5       11          2         0          0
  1318   40605001             1       5       12          0         0          0
  1319   40605002             1       5       12          1         0          0
  1320   40605003             1       5       12          2         0          0
  1321   40605004             1       5       12          3         0          0
  1322   40605005             1       5       12          4         0          0
  1323   40605006             1       5       13          0         0          0
  1324   40605007             1       5       13          1         0          0
  1325   40605008             1       5       13          2         0          0
  1326   40605009             1       5       13          3         0          0
  1327   40605010             1       5       13          4         0          0
  1328   40605011             1       5       14          0         0          0
  1329   40605012             1       5       14          1         0          0
  1330   40605013             1       5       14          2         0          0
  1331   40605014             1       5       14          3         0          0
  1332   40605015             1       5       14          4         0          0
  1333   40605016             1       5       15          0         0          0
  1334   40605017             1       5       15          1         0          0
  1335   40605018             1       5       15          2         0          0
  1336   40606001             1     103        0          0         0          0
  1337   40606002             1     103        0          1         0          0
  1338   40606003             1     103        0          2         0          0
  1339   40606004             1     103        0          3         0          0
  1340   40606005             1     103        0          4         0          0
  1341   40606006             1     103        1          0         0          0
  1342   40606007             1     103        1          1         0          0
  1343   40606008             1     103        1          2         0          0
  1344   40606009             1     103        1          3         0          0
  1345   40606010             1     103        1          4         0          0
  1346   40606011             1     103        2          0         0          0
  1347   40606012             1     103        2          1         0          0
  1348   40606013             1     103        2          2         0          0
  1349   40606014             1     103        2          3         0          0
  1350   40606015             1     103        2          4         0          0
  1351   40606016             1     103        3          0         0          0
  1352   40606017             1     103        3          1         0          0
  1353   40606018             1     103        3          2         0          0
  1354   40701001             1       7        0          0         0          0
  1355   40701002             1       7        0          1         0          0
  1356   40701003             1       7        0          2         0          0
  1357   40701004             1       7        0          3         0          0
  1358   40701005             1       7        0          4         0          0
  1359   40701006             1       7        1          0         0          0
  1360   40701007             1       7        1          1         0          0
  1361   40701008             1       7        1          2         0          0
  1362   40701009             1       7        1          3         0          0
  1363   40701010             1       7        1          4         0          0
  1364   40701011             1       7        2          0         0          0
  1365   40701012             1       7        2          1         0          0
  1366   40701013             1       7        2          2         0          0
  1367   40701014             1       7        2          3         0          0
  1368   40701015             1       7        2          4         0          0
  1369   40701016             1       7        3          0         0          0
  1370   40701017             1       7        3          1         0          0
  1371   40701018             1       7        3          2         0          0
  1372   40702001             1     105       12          0         0          0
  1373   40702002             1     105       12          1         0          0
  1374   40702003             1     105       12          2         0          0
  1375   40702004             1     105       12          3         0          0
  1376   40702005             1     105       12          4         0          0
  1377   40702006             1     105       13          0         0          0
  1378   40702007             1     105       13          1         0          0
  1379   40702008             1     105       13          2         0          0
  1380   40702009             1     105       13          3         0          0
  1381   40702010             1     105       13          4         0          0
  1382   40702011             1     105       14          0         0          0
  1383   40702012             1     105       14          1         0          0
  1384   40702013             1     105       14          2         0          0
  1385   40702014             1     105       14          3         0          0
  1386   40702015             1     105       14          4         0          0
  1387   40702016             1     105       15          0         0          0
  1388   40702017             1     105       15          1         0          0
  1389   40702018             1     105       15          2         0          0
  1390   40703001             1       7        4          0         0          0
  1391   40703002             1       7        4          1         0          0
  1392   40703003             1       7        4          2         0          0
  1393   40703004             1       7        4          3         0          0
  1394   40703005             1       7        4          4         0          0
  1395   40703006             1       7        5          0         0          0
  1396   40703007             1       7        5          1         0          0
  1397   40703008             1       7        5          2         0          0
  1398   40703009             1       7        5          3         0          0
  1399   40703010             1       7        5          4         0          0
  1400   40703011             1       7        6          0         0          0
  1401   40703012             1       7        6          1         0          0
  1402   40703013             1       7        6          2         0          0
  1403   40703014             1       7        6          3         0          0
  1404   40703015             1       7        6          4         0          0
  1405   40703016             1       7        7          0         0          0
  1406   40703017             1       7        7          1         0          0
  1407   40703018             1       7        7          2         0          0
  1408   40704001             1       7        8          0         0          0
  1409   40704002             1       7        8          1         0          0
  1410   40704003             1       7        8          2         0          0
  1411   40704004             1       7        8          3         0          0
  1412   40704005             1       7        8          4         0          0
  1413   40704006             1       7        9          0         0          0
  1414   40704007             1       7        9          1         0          0
  1415   40704008             1       7        9          2         0          0
  1416   40704009             1       7        9          3         0          0
  1417   40704010             1       7        9          4         0          0
  1418   40704011             1       7       10          0         0          0
  1419   40704012             1       7       10          1         0          0
  1420   40704013             1       7       10          2         0          0
  1421   40704014             1       7       10          3         0          0
  1422   40704015             1       7       10          4         0          0
  1423   40704016             1       7       11          0         0          0
  1424   40704017             1       7       11          1         0          0
  1425   40704018             1       7       11          2         0          0
  1426   40705001             1       7       12          0         0          0
  1427   40705002             1       7       12          1         0          0
  1428   40705003             1       7       12          2         0          0
  1429   40705004             1       7       12          3         0          0
  1430   40705005             1       7       12          4         0          0
  1431   40705006             1       7       13          0         0          0
  1432   40705007             1       7       13          1         0          0
  1433   40705008             1       7       13          2         0          0
  1434   40705009             1       7       13          3         0          0
  1435   40705010             1       7       13          4         0          0
  1436   40705011             1       7       14          0         0          0
  1437   40705012             1       7       14          1         0          0
  1438   40705013             1       7       14          2         0          0
  1439   40705014             1       7       14          3         0          0
  1440   40705015             1       7       14          4         0          0
  1441   40705016             1       7       15          0         0          0
  1442   40705017             1       7       15          1         0          0
  1443   40705018             1       7       15          2         0          0
  1444   40706001             1     103        8          0         0          0
  1445   40706002             1     103        8          1         0          0
  1446   40706003             1     103        8          2         0          0
  1447   40706004             1     103        8          3         0          0
  1448   40706005             1     103        8          4         0          0
  1449   40706006             1     103        9          0         0          0
  1450   40706007             1     103        9          1         0          0
  1451   40706008             1     103        9          2         0          0
  1452   40706009             1     103        9          3         0          0
  1453   40706010             1     103        9          4         0          0
  1454   40706011             1     103       10          0         0          0
  1455   40706012             1     103       10          1         0          0
  1456   40706013             1     103       10          2         0          0
  1457   40706014             1     103       10          3         0          0
  1458   40706015             1     103       10          4         0          0
  1459   40706016             1     103       11          0         0          0
  1460   40706017             1     103       11          1         0          0
  1461   40706018             1     103       11          2         0          0
  1462   40801001             1       9        0          0         0          0
  1463   40801002             1       9        0          1         0          0
  1464   40801003             1       9        0          2         0          0
  1465   40801004             1       9        0          3         0          0
  1466   40801005             1       9        0          4         0          0
  1467   40801006             1       9        1          0         0          0
  1468   40801007             1       9        1          1         0          0
  1469   40801008             1       9        1          2         0          0
  1470   40801009             1       9        1          3         0          0
  1471   40801010             1       9        1          4         0          0
  1472   40801011             1       9        2          0         0          0
  1473   40801012             1       9        2          1         0          0
  1474   40801013             1       9        2          2         0          0
  1475   40801014             1       9        2          3         0          0
  1476   40801015             1       9        2          4         0          0
  1477   40801016             1       9        3          0         0          0
  1478   40801017             1       9        3          1         0          0
  1479   40801018             1       9        3          2         0          0
  1480   40802001             1     106        4          0         0          0
  1481   40802002             1     106        4          1         0          0
  1482   40802003             1     106        4          2         0          0
  1483   40802004             1     106        4          3         0          0
  1484   40802005             1     106        4          4         0          0
  1485   40802006             1     106        5          0         0          0
  1486   40802007             1     106        5          1         0          0
  1487   40802008             1     106        5          2         0          0
  1488   40802009             1     106        5          3         0          0
  1489   40802010             1     106        5          4         0          0
  1490   40802011             1     106        6          0         0          0
  1491   40802012             1     106        6          1         0          0
  1492   40802013             1     106        6          2         0          0
  1493   40802014             1     106        6          3         0          0
  1494   40802015             1     106        6          4         0          0
  1495   40802016             1     106        7          0         0          0
  1496   40802017             1     106        7          1         0          0
  1497   40802018             1     106        7          2         0          0
  1498   40803001             1       9        4          0         0          0
  1499   40803002             1       9        4          1         0          0
  1500   40803003             1       9        4          2         0          0
  1501   40803004             1       9        4          3         0          0
  1502   40803005             1       9        4          4         0          0
  1503   40803006             1       9        5          0         0          0
  1504   40803007             1       9        5          1         0          0
  1505   40803008             1       9        5          2         0          0
  1506   40803009             1       9        5          3         0          0
  1507   40803010             1       9        5          4         0          0
  1508   40803011             1       9        6          0         0          0
  1509   40803012             1       9        6          1         0          0
  1510   40803013             1       9        6          2         0          0
  1511   40803014             1       9        6          3         0          0
  1512   40803015             1       9        6          4         0          0
  1513   40803016             1       9        7          0         0          0
  1514   40803017             1       9        7          1         0          0
  1515   40803018             1       9        7          2         0          0
  1516   40804001             1       9        8          0         0          0
  1517   40804002             1       9        8          1         0          0
  1518   40804003             1       9        8          2         0          0
  1519   40804004             1       9        8          3         0          0
  1520   40804005             1       9        8          4         0          0
  1521   40804006             1       9        9          0         0          0
  1522   40804007             1       9        9          1         0          0
  1523   40804008             1       9        9          2         0          0
  1524   40804009             1       9        9          3         0          0
  1525   40804010             1       9        9          4         0          0
  1526   40804011             1       9       10          0         0          0
  1527   40804012             1       9       10          1         0          0
  1528   40804013             1       9       10          2         0          0
  1529   40804014             1       9       10          3         0          0
  1530   40804015             1       9       10          4         0          0
  1531   40804016             1       9       11          0         0          0
  1532   40804017             1       9       11          1         0          0
  1533   40804018             1       9       11          2         0          0
  1534   40805001             1       9       12          0         0          0
  1535   40805002             1       9       12          1         0          0
  1536   40805003             1       9       12          2         0          0
  1537   40805004             1       9       12          3         0          0
  1538   40805005             1       9       12          4         0          0
  1539   40805006             1       9       13          0         0          0
  1540   40805007             1       9       13          1         0          0
  1541   40805008             1       9       13          2         0          0
  1542   40805009             1       9       13          3         0          0
  1543   40805010             1       9       13          4         0          0
  1544   40805011             1       9       14          0         0          0
  1545   40805012             1       9       14          1         0          0
  1546   40805013             1       9       14          2         0          0
  1547   40805014             1       9       14          3         0          0
  1548   40805015             1       9       14          4         0          0
  1549   40805016             1       9       15          0         0          0
  1550   40805017             1       9       15          1         0          0
  1551   40805018             1       9       15          2         0          0
  1552   40806001             1     104        0          0         0          0
  1553   40806002             1     104        0          1         0          0
  1554   40806003             1     104        0          2         0          0
  1555   40806004             1     104        0          3         0          0
  1556   40806005             1     104        0          4         0          0
  1557   40806006             1     104        1          0         0          0
  1558   40806007             1     104        1          1         0          0
  1559   40806008             1     104        1          2         0          0
  1560   40806009             1     104        1          3         0          0
  1561   40806010             1     104        1          4         0          0
  1562   40806011             1     104        2          0         0          0
  1563   40806012             1     104        2          1         0          0
  1564   40806013             1     104        2          2         0          0
  1565   40806014             1     104        2          3         0          0
  1566   40806015             1     104        2          4         0          0
  1567   40806016             1     104        3          0         0          0
  1568   40806017             1     104        3          1         0          0
  1569   40806018             1     104        3          2         0          0
  1570   50201001             1     111        0          0         0          0
  1571   50201002             1     111        0          1         0          0
  1572   50201003             1     111        0          2         0          0
  1573   50201004             1     111        0          3         0          0
  1574   50201005             1     111        0          4         0          0
  1575   50201006             1     111        1          0         0          0
  1576   50201007             1     111        1          1         0          0
  1577   50201008             1     111        1          2         0          0
  1578   50201009             1     111        1          3         0          0
  1579   50201010             1     111        1          4         0          0
  1580   50201011             1     111        2          0         0          0
  1581   50201012             1     111        2          1         0          0
  1582   50201013             1     111        2          2         0          0
  1583   50201014             1     111        2          3         0          0
  1584   50201015             1     111        2          4         0          0
  1585   50201016             1     111        3          0         0          0
  1586   50201017             1     111        3          1         0          0
  1587   50201018             1     111        3          2         0          0
  1588   50201019             1     111        3          3         0          0
  1589   50201020             1     111        3          4         0          0
  1590   50202001             1     111        4          0         0          0
  1591   50202002             1     111        4          1         0          0
  1592   50202003             1     111        4          2         0          0
  1593   50202004             1     111        4          3         0          0
  1594   50202005             1     111        4          4         0          0
  1595   50202006             1     111        5          0         0          0
  1596   50202007             1     111        5          1         0          0
  1597   50202008             1     111        5          2         0          0
  1598   50202009             1     111        5          3         0          0
  1599   50202010             1     111        5          4         0          0
  1600   50202011             1     111        6          0         0          0
  1601   50202012             1     111        6          1         0          0
  1602   50202013             1     111        6          2         0          0
  1603   50202014             1     111        6          3         0          0
  1604   50202015             1     111        6          4         0          0
  1605   50202016             1     111        7          0         0          0
  1606   50202017             1     111        7          1         0          0
  1607   50202018             1     111        7          2         0          0
  1608   50202019             1     111        7          3         0          0
  1609   50202020             1     111        7          4         0          0
  1610   50203001             1     111        8          0         0          0
  1611   50203002             1     111        8          1         0          0
  1612   50203003             1     111        8          2         0          0
  1613   50203004             1     111        8          3         0          0
  1614   50203005             1     111        8          4         0          0
  1615   50203006             1     111        9          0         0          0
  1616   50203007             1     111        9          1         0          0
  1617   50203008             1     111        9          2         0          0
  1618   50203009             1     111        9          3         0          0
  1619   50203010             1     111        9          4         0          0
  1620   50203011             1     111       10          0         0          0
  1621   50203012             1     111       10          1         0          0
  1622   50203013             1     111       10          2         0          0
  1623   50203014             1     111       10          3         0          0
  1624   50203015             1     111       10          4         0          0
  1625   50203016             1     111       11          0         0          0
  1626   50203017             1     111       11          1         0          0
  1627   50203018             1     111       11          2         0          0
  1628   50203019             1     111       11          3         0          0
  1629   50203020             1     111       11          4         0          0
  1630   50204001             1       1        8          0         0          0
  1631   50204002             1       1        8          1         0          0
  1632   50204003             1       1        8          2         0          0
  1633   50204004             1       1        8          3         0          0
  1634   50204005             1       1        8          4         0          0
  1635   50204006             1       1        9          0         0          0
  1636   50204007             1       1        9          1         0          0
  1637   50204008             1       1        9          2         0          0
  1638   50204009             1       1        9          3         0          0
  1639   50204010             1       1        9          4         0          0
  1640   50204011             1       1       10          0         0          0
  1641   50204012             1       1       10          1         0          0
  1642   50204013             1       1       10          2         0          0
  1643   50204014             1       1       10          3         0          0
  1644   50204015             1       1       10          4         0          0
  1645   50204016             1       1       11          0         0          0
  1646   50204017             1       1       11          1         0          0
  1647   50204018             1       1       11          2         0          0
  1648   50204019             1       1       11          3         0          0
  1649   50204020             1       1       11          4         0          0
  1650   50205001             1     111       12          0         0          0
  1651   50205002             1     111       12          1         0          0
  1652   50205003             1     111       12          2         0          0
  1653   50205004             1     111       12          3         0          0
  1654   50205005             1     111       12          4         0          0
  1655   50205006             1     111       13          0         0          0
  1656   50205007             1     111       13          1         0          0
  1657   50205008             1     111       13          2         0          0
  1658   50205009             1     111       13          3         0          0
  1659   50205010             1     111       13          4         0          0
  1660   50205011             1     111       14          0         0          0
  1661   50205012             1     111       14          1         0          0
  1662   50205013             1     111       14          2         0          0
  1663   50205014             1     111       14          3         0          0
  1664   50205015             1     111       14          4         0          0
  1665   50205016             1     111       15          0         0          0
  1666   50205017             1     111       15          1         0          0
  1667   50205018             1     111       15          2         0          0
  1668   50205019             1     111       15          3         0          0
  1669   50205020             1     111       15          4         0          0
  1670   50206001             1       1       12          0         0          0
  1671   50206002             1       1       12          1         0          0
  1672   50206003             1       1       12          2         0          0
  1673   50206004             1       1       12          3         0          0
  1674   50206005             1       1       12          4         0          0
  1675   50206006             1       1       13          0         0          0
  1676   50206007             1       1       13          1         0          0
  1677   50206008             1       1       13          2         0          0
  1678   50206009             1       1       13          3         0          0
  1679   50206010             1       1       13          4         0          0
  1680   50206011             1       1       14          0         0          0
  1681   50206012             1       1       14          1         0          0
  1682   50206013             1       1       14          2         0          0
  1683   50206014             1       1       14          3         0          0
  1684   50206015             1       1       14          4         0          0
  1685   50206016             1       1       15          0         0          0
  1686   50206017             1       1       15          1         0          0
  1687   50206018             1       1       15          2         0          0
  1688   50206019             1       1       15          3         0          0
  1689   50206020             1       1       15          4         0          0
  1690   60301001             1     109       12          0         0          0
  1691   60301002             1     109       12          1         0          0
  1692   60301003             1     109       12          2         0          0
  1693   60301004             1     109       12          3         0          0
  1694   60301005             1     109       12          4         0          0
  1695   60301006             1     109       13          0         0          0
  1696   60301007             1     109       13          1         0          0
  1697   60301008             1     109       13          2         0          0
  1698   60301009             1     109       13          3         0          0
  1699   60301010             1     109       13          4         0          0
  1700   60301011             1     109       14          0         0          0
  1701   60301012             1     109       14          1         0          0
  1702   60301013             1     109       14          2         0          0
  1703   60301014             1     109       14          3         0          0
  1704   60301015             1     109       14          4         0          0
  1705   60301016             1     109       15          0         0          0
  1706   60301017             1     109       15          1         0          0
  1707   60301018             1     109       15          2         0          0
  1708   60302001             1     110        0          0         0          0
  1709   60302002             1     110        0          1         0          0
  1710   60302003             1     110        0          2         0          0
  1711   60302004             1     110        0          3         0          0
  1712   60302005             1     110        0          4         0          0
  1713   60302006             1     110        1          0         0          0
  1714   60302007             1     110        1          1         0          0
  1715   60302008             1     110        1          2         0          0
