 Number_of_detectors, Number of ut parameters
              2257                       5
 Detector,     delta,      len2,      code,    2theta,       ut1,       ut2,       ut3,       ut4,       ut5
 20106024    0.00000    5.52661        300    0.98477    0.00000    0.00000    0.00000  235.26700    0.00000
 20106025    0.00000    5.52653        300    0.93296    0.00000    0.00000    0.00000  235.26700    0.00000
 20106026    0.00000    5.52645        300    0.88115    0.00000    0.00000    0.00000  235.26700    0.00000
 20106027    0.00000    5.52638        300    0.82934    0.00000    0.00000    0.00000  235.26700    0.00000
 20106028    0.00000    5.52631        300    0.77754    0.00000    0.00000    0.00000  235.26700    0.00000
 20106029    0.00000    5.52624        300    0.72573    0.00000    0.00000    0.00000  235.26700    0.00000
 20106030    0.00000    5.52618        300    0.67393    0.00000    0.00000    0.00000  235.26700    0.00000
 20106031    0.00000    5.52612        300    0.62214    0.00000    0.00000    0.00000  235.26700    0.00000
 20106032    0.00000    5.52607        300    0.57035    0.00000    0.00000    0.00000  235.26700    0.00000
 20106033    0.00000    5.52602        300    0.51857    0.00000    0.00000    0.00000  235.26700    0.00000
 20107001    0.00000    5.52978        300    2.17605    0.00000    0.00000    0.00000  214.73300    0.00000
 20107002    0.00000    5.52960        300    2.12428    0.00000    0.00000    0.00000  214.73300    0.00000
 20107003    0.00000    5.52941        300    2.07251    0.00000    0.00000    0.00000  214.73300    0.00000
 20107004    0.00000    5.52923        300    2.02074    0.00000    0.00000    0.00000  214.73300    0.00000
 20107005    0.00000    5.52906        300    1.96896    0.00000    0.00000    0.00000  214.73300    0.00000
 20107006    0.00000    5.52889        300    1.91718    0.00000    0.00000    0.00000  214.73300    0.00000
 20107007    0.00000    5.52873        300    1.86540    0.00000    0.00000    0.00000  214.73300    0.00000
 20107008    0.00000    5.52857        300    1.81361    0.00000    0.00000    0.00000  214.73300    0.00000
 20107009    0.00000    5.52841        300    1.76182    0.00000    0.00000    0.00000  214.73300    0.00000
 20107010    0.00000    5.52826        300    1.71003    0.00000    0.00000    0.00000  214.73300    0.00000
 20107011    0.00000    5.52811        300    1.65824    0.00000    0.00000    0.00000  214.73300    0.00000
 20107012    0.00000    5.52797        300    1.60644    0.00000    0.00000    0.00000  214.73300    0.00000
 20107013    0.00000    5.52783        300    1.55465    0.00000    0.00000    0.00000  214.73300    0.00000
 20107014    0.00000    5.52770        300    1.50285    0.00000    0.00000    0.00000  214.73300    0.00000
 20107015    0.00000    5.52757        300    1.45105    0.00000    0.00000    0.00000  214.73300    0.00000
 20107016    0.00000    5.52744        300    1.39924    0.00000    0.00000    0.00000  214.73300    0.00000
 20107017    0.00000    5.52732        300    1.34744    0.00000    0.00000    0.00000  214.73300    0.00000
 20107018    0.00000    5.52721        300    1.29563    0.00000    0.00000    0.00000  214.73300    0.00000
 20107019    0.00000    5.52710        300    1.24382    0.00000    0.00000    0.00000  214.73300    0.00000
 20107020    0.00000    5.52699        300    1.19201    0.00000    0.00000    0.00000  214.73300    0.00000
 20107021    0.00000    5.52689        300    1.14021    0.00000    0.00000    0.00000  214.73300    0.00000
 20107022    0.00000    5.52679        300    1.08839    0.00000    0.00000    0.00000  214.73300    0.00000
 20107023    0.00000    5.52670        300    1.03658    0.00000    0.00000    0.00000  214.73300    0.00000
 20107024    0.00000    5.52661        300    0.98477    0.00000    0.00000    0.00000  214.73300    0.00000
 20107025    0.00000    5.52653        300    0.93296    0.00000    0.00000    0.00000  214.73300    0.00000
 20107026    0.00000    5.52645        300    0.88115    0.00000    0.00000    0.00000  214.73300    0.00000
 20107027    0.00000    5.52638        300    0.82934    0.00000    0.00000    0.00000  214.73300    0.00000
 20107028    0.00000    5.52631        300    0.77754    0.00000    0.00000    0.00000  214.73300    0.00000
 20107029    0.00000    5.52624        300    0.72573    0.00000    0.00000    0.00000  214.73300    0.00000
 20107030    0.00000    5.52618        300    0.67393    0.00000    0.00000    0.00000  214.73300    0.00000
 20107031    0.00000    5.52612        300    0.62214    0.00000    0.00000    0.00000  214.73300    0.00000
 20107032    0.00000    5.52607        300    0.57035    0.00000    0.00000    0.00000  214.73300    0.00000
 20107033    0.00000    5.52602        300    0.51857    0.00000    0.00000    0.00000  214.73300    0.00000
 20108001    0.00000    5.52978        300    2.17605    0.00000    0.00000    0.00000  200.84000    0.00000
 20108002    0.00000    5.52960        300    2.12428    0.00000    0.00000    0.00000  200.84000    0.00000
 20108003    0.00000    5.52941        300    2.07251    0.00000    0.00000    0.00000  200.84000    0.00000
 20108004    0.00000    5.52923        300    2.02074    0.00000    0.00000    0.00000  200.84000    0.00000
 20108005    0.00000    5.52906        300    1.96896    0.00000    0.00000    0.00000  200.84000    0.00000
 20108006    0.00000    5.52889        300    1.91718    0.00000    0.00000    0.00000  200.84000    0.00000
 20108007    0.00000    5.52873        300    1.86540    0.00000    0.00000    0.00000  200.84000    0.00000
 20108008    0.00000    5.52857        300    1.81361    0.00000    0.00000    0.00000  200.84000    0.00000
 20108009    0.00000    5.52841        300    1.76182    0.00000    0.00000    0.00000  200.84000    0.00000
 20108010    0.00000    5.52826        300    1.71003    0.00000    0.00000    0.00000  200.84000    0.00000
 20108011    0.00000    5.52811        300    1.65824    0.00000    0.00000    0.00000  200.84000    0.00000
 20108012    0.00000    5.52797        300    1.60644    0.00000    0.00000    0.00000  200.84000    0.00000
 20108013    0.00000    5.52783        300    1.55465    0.00000    0.00000    0.00000  200.84000    0.00000
 20108014    0.00000    5.52770        300    1.50285    0.00000    0.00000    0.00000  200.84000    0.00000
 20108015    0.00000    5.52757        300    1.45105    0.00000    0.00000    0.00000  200.84000    0.00000
 20108016    0.00000    5.52744        300    1.39924    0.00000    0.00000    0.00000  200.84000    0.00000
 20108017    0.00000    5.52732        300    1.34744    0.00000    0.00000    0.00000  200.84000    0.00000
 20108018    0.00000    5.52721        300    1.29563    0.00000    0.00000    0.00000  200.84000    0.00000
 20108019    0.00000    5.52710        300    1.24382    0.00000    0.00000    0.00000  200.84000    0.00000
 20108020    0.00000    5.52699        300    1.19201    0.00000    0.00000    0.00000  200.84000    0.00000
 20108021    0.00000    5.52689        300    1.14021    0.00000    0.00000    0.00000  200.84000    0.00000
 20108022    0.00000    5.52679        300    1.08839    0.00000    0.00000    0.00000  200.84000    0.00000
 20108023    0.00000    5.52670        300    1.03658    0.00000    0.00000    0.00000  200.84000    0.00000
 20108024    0.00000    5.52661        300    0.98477    0.00000    0.00000    0.00000  200.84000    0.00000
 20108025    0.00000    5.52653        300    0.93296    0.00000    0.00000    0.00000  200.84000    0.00000
 20108026    0.00000    5.52645        300    0.88115    0.00000    0.00000    0.00000  200.84000    0.00000
 20108027    0.00000    5.52638        300    0.82934    0.00000    0.00000    0.00000  200.84000    0.00000
 20108028    0.00000    5.52631        300    0.77754    0.00000    0.00000    0.00000  200.84000    0.00000
 20108029    0.00000    5.52624        300    0.72573    0.00000    0.00000    0.00000  200.84000    0.00000
 20108030    0.00000    5.52618        300    0.67393    0.00000    0.00000    0.00000  200.84000    0.00000
 20108031    0.00000    5.52612        300    0.62214    0.00000    0.00000    0.00000  200.84000    0.00000
 20108032    0.00000    5.52607        300    0.57035    0.00000    0.00000    0.00000  200.84000    0.00000
 20108033    0.00000    5.52602        300    0.51857    0.00000    0.00000    0.00000  200.84000    0.00000
 20109001    0.00000    5.52978        300    2.17605    0.00000    0.00000    0.00000  186.94701    0.00000
 20109002    0.00000    5.52960        300    2.12428    0.00000    0.00000    0.00000  186.94701    0.00000
