NUMBER OF DETECTORS, NUMBER OF USER TABLE PARAMETERS/DETECTOR                   
438                  6
DET NO DELAY(MMS) LEN(M)   CODE    2THETA      UT1       UT2       UT3       UT4       UT5       UT6
    28      4.4   1.1708   1000   132.8900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    29      4.4   1.1970   1000   132.2900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    30      4.4   1.2234   1000   131.7000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    31      4.4   1.2501   1000   131.1500   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    32      4.4   1.2767   1000   130.6100   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    33      4.4   1.3034   1000   130.1000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    34      4.4   0.6208   1000   159.7800   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    35      4.4   0.6429   1000   157.7900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    36      4.4   0.6600   1000   155.9100   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    37      4.4   0.6781   1000   154.1300   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    38      4.4   0.6972   1000   152.4500   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    39      4.4   0.7156   1000   150.8600   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    40      4.4   0.7360   1000   149.3500   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    41      4.4   0.7594   1000   147.9200   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    42      4.4   0.7815   1000   146.5700   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    43      4.4   0.8023   1000   145.3000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    44      4.4   0.8261   1000   144.0900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    45      4.4   0.8499   1000   142.9400   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    46      4.4   0.8739   1000   141.8600   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    47      4.4   0.8985   1000   140.8200   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    48      4.4   0.9224   1000   139.8500   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    49      4.4   0.9476   1000   138.9200   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    50      4.4   0.9741   1000   138.0300   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    51      4.4   1.0002   1000   137.1900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    52      4.4   1.0252   1000   136.3900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    53      4.4   1.0528   1000   135.6200   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    54      4.4   1.0786   1000   134.8900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    55      4.4   1.1042   1000   134.2000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    56      4.4   1.1323   1000   133.5300   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    57      4.4   1.1600   1000   132.8900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    58      4.4   1.1862   1000   132.2900   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    59      4.4   1.2148   1000   131.7000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    60      4.4   1.2416   1000   131.1500   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    61      4.4   1.2684   1000   130.6100   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    62      4.4   1.2960   1000   130.1000   1.00000   1.25000  10.00000   0.00500   2.50000   0.00000
    63      4.4   2.7222   1000    27.3700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    64      4.4   2.7120   1000    27.6400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    65      4.4   2.6878   1000    27.9100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    66      4.4   2.6815   1000    28.1900   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    67      4.4   2.5810   1000    28.4700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    68      4.4   2.5426   1000    28.7500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    69      4.4   2.6053   1000    29.0400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    70      4.4   2.5325   1000    29.3300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    71      4.4   2.4612   1000    29.6200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    72      4.4   2.4670   1000    29.9200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    73      4.4   2.4398   1000    30.2200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    74      4.4   2.3829   1000    30.5300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    75      4.4   2.3994   1000    30.8300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    76      4.4   2.3483   1000    31.1400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    77      4.4   2.3064   1000    31.4600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    78      4.4   2.3146   1000    31.7700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    79      4.4   2.2714   1000    32.1000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    80      4.4   2.2352   1000    32.4200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    81      4.4   2.2384   1000    32.7500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    82      4.4   2.2028   1000    33.0800   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    83      4.4   2.1627   1000    33.4200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    84      4.4   2.1678   1000    33.7600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    85      4.4   2.1336   1000    34.1000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    86      4.4   2.1024   1000    34.4400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    87      4.4   2.1058   1000    34.7900   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    88      4.4   2.1159   1000    35.1500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    89      4.4   2.0334   1000    35.5100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    90      4.4   2.0418   1000    35.8700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    91      4.4   2.0099   1000    36.2300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    92      4.4   1.9784   1000    36.6000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    93      4.4   1.9797   1000    36.9800   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    94      4.4   1.9498   1000    37.3600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    95      4.4   1.9214   1000    37.7400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    96      4.4   1.9243   1000    38.1200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    97      4.4   1.8955   1000    38.5100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    98      4.4   1.8615   1000    38.9100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
    99      4.4   1.8696   1000    39.3000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   100      4.4   1.8399   1000    39.7000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   101      4.4   1.8120   1000    40.1100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   102      4.4   1.8127   1000    40.5200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   103      4.4   2.6941   1000    27.3700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   104      4.4   2.6461   1000    27.6400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   105      4.4   2.6017   1000    27.9100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   106      4.4   2.6065   1000    28.1900   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   107      4.4   2.5635   1000    28.4700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   108      4.4   2.5201   1000    28.7500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   109      4.4   2.5233   1000    29.0400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   110      4.4   2.4797   1000    29.3300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   111      4.4   2.4553   1000    29.6200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   112      4.4   2.4268   1000    29.9200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   113      4.4   2.3990   1000    30.2200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   114      4.4   2.3568   1000    30.5300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   115      4.4   2.3614   1000    30.8300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   116      4.4   2.3228   1000    31.1400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   117      4.4   2.2812   1000    31.4600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   118      4.4   2.2889   1000    31.7700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   119      4.4   2.2447   1000    32.1000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   120      4.4   2.2073   1000    32.4200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   121      4.4   2.2083   1000    32.7500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   122      4.4   2.1713   1000    33.0800   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   123      4.4   2.1323   1000    33.4200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   124      4.4   2.1399   1000    33.7600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   125      4.4   2.1064   1000    34.1000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   126      4.4   2.0728   1000    34.4400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   127      4.4   2.0779   1000    34.7900   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   128      4.4   2.0414   1000    35.1500   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   129      4.4   2.0074   1000    35.5100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   130      4.4   2.0148   1000    35.8700   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   131      4.4   1.9818   1000    36.2300   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   132      4.4   1.9501   1000    36.6000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   133      4.4   1.9523   1000    36.9800   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   134      4.4   1.9208   1000    37.3600   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   135      4.4   1.8880   1000    37.7400   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   136      4.4   1.8936   1000    38.1200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   137      4.4   1.8623   1000    38.5100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   138      4.4   1.8305   1000    38.9100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   139      4.4   1.8368   1000    39.3000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   140      4.4   1.8049   1000    39.7000   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   141      4.4   1.7788   1000    40.1100   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   142      4.4   1.7809   1000    40.5200   1.00000   1.25000  10.00000   0.01000   2.50000   0.00000
   143     -1.0   0.6392   1000    94.6200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   144     -1.0   0.6482   1000    94.3400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   145     -1.0   0.6482   1000    94.0700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   146     -1.0   0.6529   1000    93.7900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   147     -1.0   0.6551   1000    93.5200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   148     -1.0   0.6583   1000    93.2500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   149     -1.0   0.6611   1000    92.9800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   150     -1.0   0.6639   1000    92.7100   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   151     -1.0   0.6663   1000    92.4500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   152     -1.0   0.6695   1000    92.1800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   153     -1.0   0.6730   1000    91.9200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   154     -1.0   0.6744   1000    91.6600   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   155     -1.0   0.6776   1000    91.4000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   156     -1.0   0.6808   1000    91.1400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   157     -1.0   0.6829   1000    90.8900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   158     -1.0   0.6877   1000    90.6300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   159     -1.0   0.6893   1000    90.3800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   160     -1.0   0.6912   1000    90.1300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   161     -1.0   0.6965   1000    89.8700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   162     -1.0   0.6991   1000    89.6300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   163     -1.0   0.7022   1000    89.3800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   164     -1.0   0.7045   1000    89.1300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   165     -1.0   0.7067   1000    88.8900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   166     -1.0   0.7124   1000    88.6400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   167     -1.0   0.7174   1000    88.4000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   168     -1.0   0.7190   1000    88.1600   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   169     -1.0   0.7204   1000    87.9200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   170     -1.0   0.7251   1000    87.6900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   171     -1.0   0.7282   1000    87.4500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   172     -1.0   0.7307   1000    87.2200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   173     -1.0   0.7326   1000    86.9800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   174     -1.0   0.7358   1000    86.7500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   175     -1.0   0.7410   1000    86.5200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   176     -1.0   0.7423   1000    86.3000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   177     -1.0   0.7452   1000    86.0700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   178     -1.0   0.7506   1000    85.8400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   179     -1.0   0.6160   1000    94.6200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   180     -1.0   0.6190   1000    94.3400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   181     -1.0   0.6236   1000    94.0700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   182     -1.0   0.6264   1000    93.7900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   183     -1.0   0.6254   1000    93.5200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   184     -1.0   0.6308   1000    93.2500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   185     -1.0   0.6321   1000    92.9800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   186     -1.0   0.6362   1000    92.7100   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   187     -1.0   0.6376   1000    92.4500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   188     -1.0   0.6412   1000    92.1800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   189     -1.0   0.6443   1000    91.9200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   190     -1.0   0.6465   1000    91.6600   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   191     -1.0   0.6491   1000    91.4000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   192     -1.0   0.6528   1000    91.1400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   193     -1.0   0.6563   1000    90.8900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   194     -1.0   0.6594   1000    90.6300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   195     -1.0   0.6620   1000    90.3800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   196     -1.0   0.6653   1000    90.1300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   197     -1.0   0.6677   1000    89.8700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   198     -1.0   0.6705   1000    89.6300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   199     -1.0   0.6747   1000    89.3800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   200     -1.0   0.6774   1000    89.1300   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   201     -1.0   0.6805   1000    88.8900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   202     -1.0   0.6851   1000    88.6400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   203     -1.0   0.6871   1000    88.4000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   204     -1.0   0.6919   1000    88.1600   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   205     -1.0   0.6938   1000    87.9200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   206     -1.0   0.6958   1000    87.6900   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   207     -1.0   0.7002   1000    87.4500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   208     -1.0   0.7036   1000    87.2200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   209     -1.0   0.7077   1000    86.9800   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   210     -1.0   0.7114   1000    86.7500   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   211     -1.0   0.7159   1000    86.5200   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   212     -1.0   0.7178   1000    86.3000   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   213     -1.0   0.7222   1000    86.0700   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   214     -1.0   0.7270   1000    85.8400   2.00000   0.83000   1.00000   0.00700   1.00000 -34.60000
   215     -1.0   0.7938   1000    85.8400   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   216     -1.0   0.7871   1000    86.0700   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   217     -1.0   0.7829   1000    86.3000   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   218     -1.0   0.7810   1000    86.5200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   219     -1.0   0.7783   1000    86.7500   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   220     -1.0   0.7765   1000    86.9800   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   221     -1.0   0.7739   1000    87.2200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   222     -1.0   0.7720   1000    87.4500   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   223     -1.0   0.7663   1000    87.6900   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   224     -1.0   0.7680   1000    87.9200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   225     -1.0   0.7646   1000    88.1600   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   226     -1.0   0.7626   1000    88.4000   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   227     -1.0   0.7595   1000    88.6400   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   228     -1.0   0.7562   1000    88.8900   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   229     -1.0   0.7544   1000    89.1300   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   230     -1.0   0.7510   1000    89.3800   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   231     -1.0   0.7479   1000    89.6300   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   232     -1.0   0.7456   1000    89.8700   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   233     -1.0   0.7425   1000    90.1300   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   234     -1.0   0.7406   1000    90.3800   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   235     -1.0   0.7390   1000    90.6300   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   236     -1.0   0.7367   1000    90.8900   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   237     -1.0   0.7332   1000    91.1400   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   238     -1.0   0.7305   1000    91.4000   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   239     -1.0   0.7270   1000    91.6600   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   240     -1.0   0.7252   1000    91.9200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   241     -1.0   0.7246   1000    92.1800   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   242     -1.0   0.7216   1000    92.4500   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   243     -1.0   0.7201   1000    92.7100   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   244     -1.0   0.7163   1000    92.9800   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   245     -1.0   0.7121   1000    93.2500   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   246     -1.0   0.7112   1000    93.5200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   247     -1.0   0.7090   1000    93.7900   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   248     -1.0   0.7068   1000    94.0700   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   249     -1.0   0.7090   1000    94.3400   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   250     -1.0   0.7014   1000    94.6200   2.00000   0.83000   1.00000   0.00700   1.00000   0.00000
   251     -1.0   0.7346   1000    85.8400   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   252     -1.0   0.7315   1000    86.0700   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   253     -1.0   0.7300   1000    86.3000   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   254     -1.0   0.7262   1000    86.5200   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   255     -1.0   0.7220   1000    86.7500   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   256     -1.0   0.7204   1000    86.9800   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   257     -1.0   0.7167   1000    87.2200   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   258     -1.0   0.7143   1000    87.4500   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   259     -1.0   0.7080   1000    87.6900   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   260     -1.0   0.7084   1000    87.9200   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   261     -1.0   0.7044   1000    88.1600   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   262     -1.0   0.7011   1000    88.4000   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   263     -1.0   0.7005   1000    88.6400   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   264     -1.0   0.6979   1000    88.8900   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   265     -1.0   0.6945   1000    89.1300   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   266     -1.0   0.6929   1000    89.3800   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   267     -1.0   0.6884   1000    89.6300   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   268     -1.0   0.6863   1000    89.8700   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   269     -1.0   0.6824   1000    90.1300   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   270     -1.0   0.6789   1000    90.3800   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
   271     -1.0   0.6777   1000    90.6300   2.00000   0.83000   1.00000   0.00700   1.00000  34.60000
