      198        0.000        2.000
      199        0.000        3.000
      200        1.000        2.000
      201        1.000        1.000
      202        0.000        3.000
      203        0.000        1.000
      204        0.000        1.000
      205        0.000        0.000
      206        0.000        2.000
      207        0.000        3.000
      208        0.000        3.000
      209        0.000        4.000
      210        0.000        3.000
      211        2.000        1.000
      212        1.000        1.000
      213        0.000        1.000
      214        1.000        2.000
      215        2.000        0.000
      216        0.000        3.000
      217        0.000        1.000
      218        0.000        3.000
      219        0.000        2.000
      220        0.000        3.000
      221        0.000        4.000
      222        1.000        1.000
      223        1.000        2.000
      224        0.000        2.000
      225        0.000        0.000
      226        0.000        3.000
      227        0.000        4.000
      228        2.000        1.000
      229        0.000        2.000
      230        1.000        1.000
      231        0.000        1.000
      232        0.000        2.000
      233        1.000        2.000
      234        0.000        1.000
      235        0.000        0.000
      236        0.000        2.000
      237        0.000        3.000
      238        0.000        2.000
      239        0.000        0.000
      240        1.000        1.000
      241        0.000        1.000
      242        0.000        0.000
      243        0.000        4.000
      244        2.000        1.000
      245        0.000        0.000
      246        1.000        0.000
      247        0.000        3.000
      248        0.000        2.000
      249        0.000        1.000
      250        0.000        0.000
      251        4.000        0.000
      252        0.000        1.000
      253        0.000        1.000
      254        0.000        2.000
      255        0.000        2.000
      256        1.000        1.000
      257        0.000        2.000
      258        0.000        0.000
      259        0.000        1.000
      260        0.000        5.000
      261        1.000        3.000
      262        1.000        2.000
      263        0.000        1.000
      264        1.000        2.000
      265        1.000        1.000
      266        0.000        0.000
      267        2.000        0.000
      268        0.000        1.000
      269        0.000        0.000
      270        0.000        2.000
      271        1.000        0.000
      272        0.000        0.000
      273        0.000        0.000
      274        0.000        0.000
      275        0.000        3.000
      276        0.000        0.000
      277        0.000        1.000
      278        0.000        4.000
      279        0.000        1.000
      280        0.000        1.000
      281        1.000        5.000
      282        1.000        2.000
      283        0.000        4.000
      284        1.000        3.000
      285        0.000        4.000
      286        3.000        0.000
      287        1.000        2.000
      288        2.000        2.000
      289        0.000        0.000
      290        2.000        1.000
      291        0.000        0.000
      292        0.000        0.000
      293        1.000        4.000
      294        0.000        3.000
      295        1.000        2.000
      296        0.000        1.000
      297        0.000        0.000
      298        0.000        0.000
      299        1.000        1.000
      300        1.000        3.000
      301        1.000        0.000
      302        0.000        1.000
      303        1.000        0.000
      304        0.000        2.000
      305        0.000        1.000
      306        0.000        4.000
      307        0.000        0.000
      308        0.000        1.000
      309        0.000        3.000
      310        0.000        1.000
      311        1.000        3.000
      312        0.000        3.000
      313        0.000        1.000
      314        1.000        0.000
      315        1.000        3.000
      316        0.000        1.000
      317        1.000        0.000
      318        0.000        5.000
      319        2.000        1.000
      320        0.000        4.000
      321        1.000        0.000
      322        0.000        2.000
      323        1.000        2.000
      324        0.000        1.000
      325        1.000        3.000
      326        0.000        3.000
      327        0.000        1.000
      328        0.000        6.000
      329        2.000        0.000
      330        1.000        2.000
      331        1.000        2.000
      332        0.000        2.000
      333        0.000        0.000
      334        2.000        3.000
      335        1.000        0.000
      336        0.000        1.000
      337        0.000        1.000
      338        1.000        4.000
      339        0.000        3.000
      340        0.000        2.000
      341        1.000        2.000
      342        0.000        0.000
      343        0.000        1.000
      344        0.000        3.000
      345        0.000        1.000
      346        0.000        0.000
      347        1.000        2.000
      348        0.000        1.000
      349        0.000        2.000
      350        0.000        1.000
      351        3.000        2.000
      352        0.000        1.000
      353        1.000        0.000
      354        0.000        0.000
      355        0.000        2.000
      356        0.000        5.000
      357        0.000        2.000
      358        0.000        0.000
      359        1.000        3.000
      360        1.000        1.000
      361        0.000        0.000
      362        1.000        3.000
      363        1.000        1.000
      364        1.000        2.000
      365        0.000        1.000
      366        0.000        2.000
      367        0.000        1.000
      368        0.000        1.000
      369        0.000        2.000
      370        0.000        1.000
      371        0.000        1.000
      372        1.000        1.000
      373        0.000        2.000
      374        0.000        2.000
      375        0.000        0.000
      376        1.000        3.000
      377        0.000        2.000
      378        0.000        0.000
      379        0.000        3.000
      380        2.000        0.000
      381        0.000        2.000
      382        0.000        3.000
      383        0.000        1.000
      384        1.000        4.000
      385        0.000        1.000
      386        0.000        2.000
      387        0.000        4.000
      388        0.000        2.000
      389        0.000        2.000
      390        0.000        5.000
      391        0.000        1.000
      392        1.000        2.000
      393        0.000        1.000
      394        0.000        0.000
      395        0.000        4.000
      396        0.000        1.000
      397        0.000        3.000
      398        1.000        2.000
      399        0.000        2.000
      400        1.000        1.000
      401        2.000        4.000
      402        0.000        0.000
      403        2.000        2.000
      404        1.000        1.000
      405        0.000        2.000
      406        1.000        3.000
      407        0.000        1.000
      408        0.000        1.000
      409        1.000        2.000
      410        1.000        4.000
      411        0.000        1.000
      412        1.000        2.000
      413        0.000        4.000
      414        0.000        1.000
      415        0.000        1.000
      416        0.000        5.000
      417        0.000        2.000
      418        0.000        1.000
      419        0.000        3.000
      420        0.000        1.000
      421        1.000        1.000
      422        0.000        3.000
      423        0.000        1.000
      424        0.000        2.000
      425        0.000        3.000
      426        3.000        0.000
      427        0.000        3.000
      428        0.000        0.000
      429        0.000        3.000
      430        1.000        2.000
      431        1.000        0.000
      432        1.000        2.000
      433        0.000        0.000
      434        0.000        1.000
      435        0.000        0.000
      436        0.000        2.000
      437        0.000        1.000
      438        0.000        4.000
      439        0.000        3.000
      440        0.000        2.000
      441        0.000        0.000
      442        0.000        0.000
      443        0.000        0.000
      444        0.000        1.000
      445        0.000        6.000
      446        0.000        1.000
      447        2.000        1.000
      448        0.000        3.000
      449        0.000        4.000
      450        0.000        2.000
      451        0.000        5.000
      452        0.000        1.000
      453        0.000        3.000
      454        0.000        4.000
      455        0.000        0.000
      456        0.000        4.000
      457        1.000        4.000
      458        1.000        3.000
      459        0.000        0.000
      460        1.000        2.000
      461        1.000        4.000
      462        1.000        0.000
      463        0.000        3.000
      464        0.000        4.000
      465        0.000        3.000
      466        0.000        1.000
      467        0.000        1.000
      468        0.000        4.000
      469        0.000        1.000
      470        0.000        1.000
      471        1.000        1.000
      472        0.000        2.000
      473        1.000        4.000
      474        1.000        6.000
      475        0.000        5.000
      476        1.000        1.000
      477        1.000        2.000
      478        1.000        2.000
      479        0.000        1.000
      480        1.000        0.000
      481        0.000        2.000
      482        0.000        4.000
      483        1.000        0.000
      484        0.000        2.000
      485        1.000        2.000
      486        0.000        7.000
      487        1.000        1.000
      488        1.000        2.000
      489        1.000        4.000
      490        0.000        0.000
      491        0.000        3.000
      492        0.000        2.000
      493        0.000        0.000
      494        0.000        0.000
      495        0.000        3.000
      496        0.000        3.000
      497        0.000        0.000
      498        0.000        2.000
      499        1.000        3.000
      500        0.000        1.000
      501        0.000        1.000
      502        0.000        4.000
      503        1.000        1.000
      504        1.000        3.000
      505        0.000        3.000
      506        0.000        3.000
      507        0.000        3.000
      508        0.000        2.000
      509        0.000        0.000
      510        1.000        2.000
      511        0.000        1.000
      512        0.000        4.000
      513        0.000        2.000
      514        0.000        4.000
      515        0.000        2.000
      516        1.000        0.000
      517        0.000        2.000
      518        0.000        2.000
      519        0.000        5.000
      520        0.000        1.000
      521        1.000        4.000
      522        0.000        3.000
      523        0.000        3.000
      524        0.000        2.000
      525        0.000        1.000
      526        1.000        4.000
      527        1.000        1.000
      528        1.000        1.000
      529        0.000        4.000
      530        0.000        2.000
      531        0.000        3.000
      532        0.000        2.000
      533        0.000        2.000
      534        0.000        2.000
      535        0.000        1.000
      536        0.000        2.000
      537        0.000        2.000
      538        1.000        0.000
      539        0.000        1.000
      540        0.000        3.000
      541        1.000        0.000
      542        0.000        2.000
      543        0.000        3.000
      544        0.000        3.000
      545        1.000        3.000
      546        0.000        0.000
      547        1.000        1.000
      548        0.000        1.000
      549        1.000        2.000
      550        1.000        0.000
      551        0.000        3.000
      552        0.000        1.000
      553        1.000        2.000
      554        0.000        2.000
      555        0.000        0.000
      556        0.000        2.000
      557        0.000        2.000
      558        1.000        2.000
      559        1.000        5.000
      560        0.000        2.000
      561        1.000        2.000
      562        1.000        1.000
      563        1.000        1.000
      564        1.000        1.000
      565        0.000        0.000
      566        0.000        1.000
      567        1.000        5.000
      568        1.000        3.000
      569        1.000        0.000
      570        0.000        2.000
      571        1.000        0.000
      572        0.000        7.000
      573        0.000        2.000
      574        0.000        1.000
      575        0.000        7.000
      576        0.000        2.000
      577        0.000        2.000
      578        0.000        1.000
      579        0.000        1.000
      580        0.000        2.000
      581        0.000        3.000
      582        0.000        4.000
      583        0.000        0.000
      584        2.000        2.000
      585        0.000        2.000
      586        1.000        1.000
      587        0.000        0.000
      588        0.000        0.000
      589        0.000        2.000
      590        0.000        3.000
      591        1.000        1.000
      592        1.000        0.000
      593        1.000        1.000
      594        0.000        4.000
      595        1.000        1.000
      596        1.000        2.000
      597        1.000        4.000
      598        0.000        1.000
      599        0.000        0.000
      600        0.000        4.000
      601        0.000        2.000
      602        0.000        3.000
      603        0.000        4.000
      604        0.000        1.000
      605        1.000        1.000
      606        0.000        1.000
      607        0.000        2.000
      608        1.000        3.000
      609        0.000        4.000
      610        1.000        5.000
      611        0.000        2.000
      612        0.000        4.000
      613        0.000        5.000
      614        0.000        3.000
      615        0.000        2.000
      616        0.000        4.000
      617        1.000        3.000
      618        0.000        2.000
      619        0.000        7.000
      620        1.000        2.000
      621        0.000        1.000
      622        2.000        1.000
      623        0.000        0.000
      624        0.000        3.000
      625        2.000        5.000
      626        0.000        0.000
      627        1.000        1.000
      628        1.000        0.000
      629        0.000        2.000
      630        0.000        0.000
      631        0.000        1.000
      632        0.000        2.000
      633        2.000        2.000
      634        1.000        2.000
      635        1.000        4.000
      636        1.000        3.000
      637        3.000        1.000
      638        1.000        1.000
      639        0.000        0.000
      640        0.000        3.000
      641        1.000        4.000
      642        1.000        2.000
      643        0.000        3.000
      644        1.000        5.000
      645        0.000        2.000
      646        1.000        3.000
      647        1.000        1.000
      648        3.000        3.000
      649        3.000        3.000
      650        0.000        1.000
      651        0.000        5.000
      652        1.000        2.000
      653        1.000        1.000
      654        1.000        3.000
      655        0.000        5.000
      656        0.000        1.000
      657        1.000        4.000
      658        1.000        2.000
      659        0.000        4.000
      660        2.000        4.000
      661        0.000        3.000
      662        0.000        2.000
      663        0.000        1.000
      664        0.000        1.000
      665        1.000        2.000
      666        0.000        4.000
      667        0.000        2.000
      668        1.000        1.000
      669        0.000        2.000
      670        2.000        2.000
      671        1.000        0.000
      672        0.000        3.000
      673        1.000        5.000
      674        1.000        2.000
      675        0.000        0.000
      676        0.000        1.000
      677        0.000        3.000
      678        1.000        2.000
      679        0.000        3.000
      680        2.000        2.000
      681        0.000        3.000
      682        0.000        3.000
      683        0.000        2.000
      684        0.000        1.000
      685        0.000        2.000
      686        0.000        1.000
      687        0.000        4.000
      688        2.000        1.000
      689        2.000        2.000
      690        0.000        2.000
      691        1.000        1.000
      692        1.000        2.000
      693        0.000        1.000
      694        0.000        1.000
      695        0.000        2.000
      696        0.000        5.000
      697        1.000        4.000
      698        0.000        3.000
      699        0.000        3.000
      700        0.000        1.000
      701        0.000        4.000
      702        0.000        0.000
      703        0.000        3.000
      704        1.000        5.000
      705        0.000        1.000
      706        0.000        5.000
      707        1.000        0.000
      708        0.000        1.000
      709        0.000        2.000
      710        0.000        2.000
      711        1.000        2.000
      712        0.000        2.000
      713        1.000        1.000
      714        0.000        2.000
      715        1.000        4.000
      716        1.000        3.000
      717        0.000        4.000
      718        0.000        3.000
      719        0.000        4.000
      720        0.000        2.000
      721        1.000        2.000
      722        0.000        9.000
      723        0.000        1.000
      724        2.000        2.000
      725        0.000        1.000
      726        0.000        4.000
      727        0.000        1.000
      728        1.000        4.000
      729        1.000        6.000
      730        0.000        4.000
      731        0.000        3.000
      732        1.000        3.000
      733        0.000        0.000
      734        0.000        5.000
      735        3.000        2.000
      736        0.000        1.000
      737        0.000        1.000
      738        0.000        2.000
      739        0.000        0.000
      740        1.000        0.000
      741        0.000        4.000
      742        0.000        3.000
      743        1.000        2.000
      744        0.000        1.000
      745        0.000        4.000
      746        0.000        1.000
      747        0.000        5.000
      748        0.000        2.000
      749        0.000        4.000
      750        1.000        3.000
      751        1.000        8.000
      752        3.000        1.000
      753        0.000        1.000
      754        0.000        3.000
      755        1.000        2.000
      756        1.000        2.000
      757        1.000        2.000
      758        1.000        3.000
      759        0.000        4.000
      760        1.000        2.000
      761        1.000        2.000
      762        1.000        1.000
      763        1.000        2.000
      764        1.000        2.000
      765        0.000        5.000
      766        0.000        3.000
      767        1.000        4.000
      768        0.000        3.000
      769        0.000        3.000
      770        0.000        4.000
      771        0.000        4.000
      772        1.000        2.000
      773        0.000        3.000
      774        0.000        3.000
      775        2.000        3.000
      776        0.000        5.000
      777        0.000        0.000
      778        0.000        3.000
      779        0.000        2.000
      780        0.000        2.000
      781        0.000        1.000
      782        0.000        2.000
      783        1.000        2.000
      784        0.000        2.000
      785        0.000        0.000
      786        1.000        1.000
      787        0.000        2.000
      788        0.000        1.000
      789        0.000        2.000
      790        0.000        2.000
      791        0.000        5.000
      792        1.000        2.000
      793        1.000        2.000
      794        0.000        3.000
      795        1.000        3.000
      796        0.000        2.000
      797        0.000        4.000
      798        0.000        2.000
      799        1.000        7.000
      800        1.000        3.000
      801        1.000        2.000
      802        1.000        3.000
      803        0.000        4.000
      804        2.000        3.000
      805        1.000        6.000
      806        0.000        1.000
      807        0.000        2.000
      808        0.000        2.000
      809        0.000        3.000
      810        0.000        3.000
      811        0.000        4.000
      812        0.000        2.000
      813        0.000        0.000
      814        1.000        4.000
      815        1.000        2.000
      816        0.000        2.000
      817        0.000        2.000
      818        0.000        1.000
      819        3.000        6.000
      820        2.000        2.000
      821        1.000        2.000
      822        3.000        1.000
      823        0.000        2.000
      824        0.000        2.000
      825        1.000        0.000
      826        0.000        3.000
      827        0.000        1.000
      828        2.000        0.000
      829        0.000        2.000
      830        1.000        0.000
      831        0.000        4.000
      832        0.000        3.000
      833        0.000        2.000
      834        0.000        2.000
      835        1.000        2.000
      836        1.000        2.000
      837        1.000        0.000
      838        2.000        4.000
      839        1.000        5.000
      840        0.000        0.000
      841        1.000        0.000
      842        0.000        6.000
      843        1.000        1.000
      844        0.000        3.000
      845        0.000        5.000
      846        0.000        3.000
      847        0.000        4.000
      848        0.000        3.000
      849        2.000        0.000
      850        0.000        2.000
      851        1.000        4.000
      852        0.000        0.000
      853        1.000        1.000
      854        1.000        3.000
      855        0.000        4.000
      856        1.000        2.000
      857        1.000        3.000
      858        0.000        4.000
      859        0.000        2.000
      860        0.000        2.000
      861        0.000        3.000
      862        0.000        3.000
      863        0.000        4.000
      864        0.000        1.000
      865        0.000        1.000
      866        2.000        3.000
      867        0.000        1.000
      868        1.000        3.000
      869        0.000        4.000
      870        0.000        4.000
      871        1.000        1.000
      872        2.000        1.000
      873        1.000        3.000
      874        0.000        1.000
      875        1.000        1.000
      876        2.000        3.000
      877        1.000        1.000
      878        2.000        2.000
      879        2.000        3.000
      880        0.000        2.000
      881        0.000        2.000
      882        0.000        1.000
      883        1.000        2.000
      884        1.000        0.000
      885        3.000        2.000
      886        0.000        3.000
      887        1.000        1.000
      888        0.000        1.000
      889        0.000        2.000
      890        0.000        2.000
      891        1.000        5.000
      892        0.000        1.000
      893        0.000        1.000
      894        0.000        3.000
      895        1.000        2.000
      896        1.000        1.000
      897        1.000        2.000
      898        0.000        2.000
      899        0.000        3.000
      900        2.000        1.000
      901        0.000        3.000
      902        0.000        3.000
      903        1.000        1.000
      904        0.000        1.000
      905        1.000        2.000
      906        0.000        6.000
      907        1.000        3.000
      908        0.000        1.000
      909        1.000        4.000
      910        0.000        3.000
      911        0.000        5.000
      912        1.000        6.000
      913        0.000        2.000
      914        1.000        3.000
      915        0.000        1.000
      916        0.000        1.000
      917        0.000        4.000
      918        0.000        3.000
      919        0.000        2.000
      920        0.000        4.000
      921        2.000        4.000
      922        2.000        3.000
      923        0.000        4.000
      924        0.000        2.000
      925        0.000        1.000
      926        2.000        2.000
      927        1.000        4.000
      928        1.000        5.000
      929        1.000        4.000
      930        0.000        2.000
      931        0.000        1.000
      932        0.000        3.000
      933        1.000        3.000
      934        0.000        6.000
      935        1.000        3.000
      936        1.000        5.000
      937        0.000        1.000
      938        1.000        2.000
      939        1.000        5.000
      940        0.000        0.000
      941        1.000        1.000
      942        0.000        2.000
      943        1.000        0.000
      944        1.000        2.000
      945        0.000        2.000
      946        0.000        3.000
      947        1.000        0.000
      948        0.000        0.000
      949        2.000        4.000
      950        1.000        0.000
      951        0.000        2.000
      952        1.000        2.000
      953        2.000        1.000
      954        0.000        1.000
      955        0.000        3.000
      956        0.000        2.000
      957        0.000        1.000
      958        0.000        0.000
      959        1.000        3.000
      960        0.000        1.000
      961        0.000        2.000
      962        0.000        2.000
      963        1.000        4.000
      964        0.000        3.000
      965        0.000        3.000
      966        0.000        3.000
      967        0.000        1.000
      968        0.000        4.000
      969        1.000        6.000
      970        3.000        3.000
      971        1.000        4.000
      972        0.000        2.000
      973        0.000        2.000
      974        0.000        0.000
      975        0.000        3.000
      976        1.000        2.000
      977        0.000        5.000
      978        1.000        4.000
      979        1.000        2.000
      980        0.000        1.000
      981        0.000        0.000
      982        1.000        3.000
      983        0.000        4.000
      984        1.000        2.000
      985        1.000        2.000
      986        1.000        1.000
      987        0.000        5.000
      988        2.000        3.000
      989        1.000        2.000
      990        0.000        4.000
      991        0.000        2.000
      992        1.000        2.000
      993        1.000        4.000
      994        0.000        2.000
      995        0.000        3.000
      996        0.000        1.000
      997        0.000        2.000
      998        1.000        3.000
      999        1.000        2.000
     1000        0.000        1.000
     1001        1.000        3.000
     1002        0.000        0.000
     1003        0.000        3.000
     1004        0.000        1.000
     1005        1.000        1.000
     1006        0.000        3.000
     1007        0.000        2.000
     1008        1.000        4.000
     1009        4.000        5.000
     1010        0.000        0.000
     1011        2.000        3.000
     1012        0.000        4.000
     1013        1.000        0.000
     1014        0.000        1.000
     1015        1.000        2.000
     1016        1.000        1.000
     1017        1.000        1.000
     1018        1.000        3.000
     1019        0.000        2.000
     1020        1.000        2.000
     1021        0.000        3.000
     1022        0.000        5.000
     1023        1.000        2.000
     1024        0.000        5.000
     1025        0.000        1.000
     1026        1.000        3.000
     1027        0.000        1.000
     1028        1.000        3.000
     1029        0.000        2.000
     1030        0.000        3.000
     1031        0.000        2.000
     1032        0.000        4.000
     1033        0.000        2.000
     1034        1.000        2.000
     1035        1.000        5.000
     1036        0.000        1.000
     1037        0.000        2.000
     1038        1.000        2.000
     1039        0.000        2.000
     1040        0.000        1.000
     1041        1.000        1.000
     1042        0.000        2.000
     1043        0.000        4.000
     1044        0.000        2.000
     1045        0.000        1.000
     1046        1.000        4.000
     1047        1.000        3.000
     1048        1.000        3.000
     1049        1.000        4.000
     1050        1.000        4.000
     1051        1.000        4.000
     1052        1.000        2.000
     1053        0.000        4.000
     1054        0.000        2.000
     1055        1.000        5.000
     1056        0.000        2.000
     1057        0.000        1.000
     1058        0.000        2.000
     1059        1.000        3.000
     1060        0.000        0.000
     1061        1.000        3.000
     1062        2.000        2.000
     1063        1.000        3.000
     1064        0.000        3.000
     1065        0.000        3.000
     1066        0.000        4.000
     1067        1.000        0.000
     1068        1.000        0.000
     1069        1.000        4.000
     1070        0.000        4.000
     1071        0.000        2.000
     1072        1.000        3.000
     1073        0.000        3.000
     1074        2.000        1.000
     1075        0.000        6.000
     1076        0.000        2.000
     1077        1.000        5.000
     1078        1.000        4.000
     1079        0.000        3.000
     1080        0.000        5.000
     1081        0.000        1.000
     1082        0.000        2.000
     1083        0.000        4.000
     1084        0.000        6.000
     1085        1.000        6.000
     1086        1.000        0.000
     1087        1.000       10.000
     1088        1.000        3.000
     1089        1.000        2.000
     1090        0.000        4.000
     1091        2.000        3.000
     1092        0.000        2.000
     1093        1.000        4.000
     1094        0.000        3.000
     1095        0.000        2.000
     1096        1.000        4.000
     1097        0.000        4.000
     1098        0.000        6.000
     1099        0.000        1.000
     1100        1.000        1.000
     1101        2.000        3.000
     1102        0.000        3.000
     1103        0.000        1.000
     1104        2.000        2.000
     1105        0.000        2.000
     1106        1.000        1.000
     1107        1.000        2.000
     1108        0.000        3.000
     1109        0.000        1.000
     1110        4.000        3.000
     1111        0.000        5.000
     1112        0.000        5.000
     1113        1.000        0.000
     1114        0.000        5.000
     1115        1.000        7.000
     1116        1.000        2.000
     1117        3.000        2.000
     1118        0.000        1.000
     1119        0.000        2.000
     1120        0.000        3.000
     1121        0.000        2.000
     1122        1.000        4.000
     1123        0.000        0.000
     1124        1.000        0.000
     1125        0.000        2.000
     1126        0.000        2.000
     1127        0.000        3.000
     1128        0.000        3.000
     1129        0.000        1.000
     1130        0.000        1.000
     1131        0.000        5.000
     1132        1.000        0.000
     1133        1.000        1.000
     1134        0.000        3.000
     1135        0.000        3.000
     1136        0.000        5.000
     1137        0.000        1.000
     1138        0.000        3.000
     1139        0.000        2.000
     1140        0.000        3.000
     1141        0.000        0.000
     1142        0.000        4.000
     1143        0.000        2.000
     1144        1.000        0.000
     1145        0.000        1.000
     1146        0.000        1.000
     1147        0.000        5.000
     1148        0.000        2.000
     1149        2.000        1.000
     1150        0.000        2.000
     1151        2.000        3.000
     1152        2.000        3.000
     1153        1.000        2.000
     1154        0.000        1.000
     1155        1.000        1.000
     1156        0.000        5.000
     1157        0.000        1.000
     1158        0.000        0.000
     1159        0.000        4.000
     1160        0.000        7.000
     1161        1.000        4.000
     1162        0.000        2.000
     1163        0.000        3.000
     1164        1.000        4.000
     1165        2.000        5.000
     1166        0.000        2.000
     1167        1.000        1.000
     1168        0.000        1.000
     1169        3.000        3.000
     1170        2.000        2.000
     1171        1.000        1.000
     1172        0.000        1.000
     1173        1.000        1.000
     1174        0.000        3.000
     1175        0.000        2.000
     1176        0.000        2.000
     1177        0.000        0.000
     1178        1.000        2.000
     1179        1.000        2.000
     1180        1.000        2.000
     1181        0.000        4.000
     1182        1.000        2.000
     1183        0.000        1.000
     1184        0.000        1.000
     1185        0.000        4.000
     1186        0.000        2.000
     1187        1.000        4.000
     1188        1.000        1.000
     1189        0.000        3.000
     1190        1.000        2.000
     1191        0.000        1.000
     1192        0.000        2.000
     1193        0.000        1.000
     1194        0.000        3.000
     1195        1.000        2.000
     1196        0.000        6.000
     1197        0.000        4.000
     1198        1.000        2.000
     1199        1.000        2.000
     1200        2.000        1.000
     1201        0.000        3.000
     1202        0.000        2.000
     1203        1.000        5.000
     1204        0.000        3.000
     1205        0.000        0.000
     1206        0.000        1.000
     1207        1.000        2.000
     1208        0.000        3.000
     1209        1.000        0.000
     1210        0.000        6.000
     1211        1.000        3.000
     1212        0.000        1.000
     1213        1.000        3.000
     1214        0.000        2.000
     1215        0.000        1.000
     1216        0.000        3.000
     1217        0.000        4.000
     1218        3.000        0.000
     1219        1.000        0.000
     1220        0.000        1.000
     1221        1.000        2.000
     1222        0.000        3.000
     1223        0.000        0.000
     1224        0.000        3.000
     1225        0.000        1.000
     1226        0.000        1.000
     1227        1.000        1.000
     1228        2.000        3.000
     1229        1.000        4.000
     1230        0.000        2.000
     1231        1.000        2.000
     1232        1.000        3.000
     1233        0.000        2.000
     1234        0.000        6.000
     1235        0.000        0.000
     1236        2.000        3.000
     1237        1.000        0.000
     1238        0.000        2.000
     1239        0.000        3.000
     1240        0.000        2.000
     1241        0.000        1.000
     1242        1.000        1.000
     1243        0.000        1.000
     1244        1.000        3.000
     1245        1.000        3.000
     1246        1.000        3.000
     1247        0.000        2.000
     1248        0.000        2.000
     1249        2.000        3.000
