Number of entries, Number of user table parameters                              
7891 6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
211056  -1.00   1.8607  900   16.206  2.0  1.25000  1.0  0.02500  3.00  186.250
211057  -1.00   1.8684  900   16.047  2.0  1.25000  1.0  0.02500  3.00  186.250
211058  -1.00   1.8606  900   15.879  2.0  1.25000  1.0  0.02500  3.00  186.250
211059  -1.00   1.8683  900   15.738  2.0  1.25000  1.0  0.02500  3.00  186.250
211060  -1.00   1.8606  900   15.582  2.0  1.25000  1.0  0.02500  3.00  186.250
211061  -1.00   2.0995  900   15.261  2.0  1.25000  1.0  0.02500  3.00  201.250
211062  -1.00   2.0917  900   15.118  2.0  1.25000  1.0  0.02500  3.00  201.250
211063  -1.00   2.0993  900   14.971  2.0  1.25000  1.0  0.02500  3.00  201.250
211211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211064  -1.00   2.0915  900   14.850  2.0  1.25000  1.0  0.02500  3.00  201.250
211065  -1.00   2.0992  900   14.703  2.0  1.25000  1.0  0.02500  3.00  201.250
211066  -1.00   2.0914  900   14.576  2.0  1.25000  1.0  0.02500  3.00  201.250
211067  -1.00   2.0991  900   14.430  2.0  1.25000  1.0  0.02500  3.00  201.250
211068  -1.00   2.0913  900   14.307  2.0  1.25000  1.0  0.02500  3.00  201.250
211069  -1.00   2.0990  900   14.165  2.0  1.25000  1.0  0.02500  3.00  201.250
211070  -1.00   2.0913  900   14.025  2.0  1.25000  1.0  0.02500  3.00  201.250
211213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211071  -1.00   2.0995  900   15.272  2.0  1.25000  1.0  0.02500  3.00  186.250
211072  -1.00   2.0917  900   15.143  2.0  1.25000  1.0  0.02500  3.00  186.250
211073  -1.00   2.0993  900   14.997  2.0  1.25000  1.0  0.02500  3.00  186.250
211074  -1.00   2.0915  900   14.862  2.0  1.25000  1.0  0.02500  3.00  186.250
211075  -1.00   2.0992  900   14.725  2.0  1.25000  1.0  0.02500  3.00  186.250
211076  -1.00   2.0914  900   14.589  2.0  1.25000  1.0  0.02500  3.00  186.250
211215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211077  -1.00   2.0991  900   14.451  2.0  1.25000  1.0  0.02500  3.00  186.250
211078  -1.00   2.0913  900   14.314  2.0  1.25000  1.0  0.02500  3.00  186.250
211079  -1.00   2.0990  900   14.184  2.0  1.25000  1.0  0.02500  3.00  186.250
211080  -1.00   2.0913  900   14.037  2.0  1.25000  1.0  0.02500  3.00  186.250
211217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
211247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212001  -1.00   1.4854  900   21.087  2.0  1.25000  1.0  0.02500  3.00  161.250
212002  -1.00   1.4775  900   20.890  2.0  1.25000  1.0  0.02500  3.00  161.250
212003  -1.00   1.4851  900   20.698  2.0  1.25000  1.0  0.02500  3.00  161.250
212004  -1.00   1.4772  900   20.503  2.0  1.25000  1.0  0.02500  3.00  161.250
212005  -1.00   1.4848  900   20.311  2.0  1.25000  1.0  0.02500  3.00  161.250
212006  -1.00   1.4771  900   20.125  2.0  1.25000  1.0  0.02500  3.00  161.250
212007  -1.00   1.4847  900   19.926  2.0  1.25000  1.0  0.02500  3.00  161.250
212008  -1.00   1.4769  900   19.744  2.0  1.25000  1.0  0.02500  3.00  161.250
212009  -1.00   1.4846  900   19.553  2.0  1.25000  1.0  0.02500  3.00  161.250
212010  -1.00   1.4769  900   19.345  2.0  1.25000  1.0  0.02500  3.00  161.250
212011  -1.00   1.4854  900   21.236  2.0  1.25000  1.0  0.02500  3.00  142.500
212012  -1.00   1.4775  900   21.073  2.0  1.25000  1.0  0.02500  3.00  142.500
212013  -1.00   1.4851  900   20.881  2.0  1.25000  1.0  0.02500  3.00  142.500
212201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212014  -1.00   1.4772  900   20.697  2.0  1.25000  1.0  0.02500  3.00  142.500
212015  -1.00   1.4848  900   20.489  2.0  1.25000  1.0  0.02500  3.00  142.500
212016  -1.00   1.4771  900   20.308  2.0  1.25000  1.0  0.02500  3.00  142.500
212017  -1.00   1.4847  900   20.119  2.0  1.25000  1.0  0.02500  3.00  142.500
212018  -1.00   1.4769  900   19.916  2.0  1.25000  1.0  0.02500  3.00  142.500
212019  -1.00   1.4846  900   19.741  2.0  1.25000  1.0  0.02500  3.00  142.500
212020  -1.00   1.4769  900   19.544  2.0  1.25000  1.0  0.02500  3.00  142.500
212021  -1.00   1.6652  900   18.936  2.0  1.25000  1.0  0.02500  3.00  161.250
212022  -1.00   1.6574  900   18.795  2.0  1.25000  1.0  0.02500  3.00  161.250
212023  -1.00   1.6650  900   18.613  2.0  1.25000  1.0  0.02500  3.00  161.250
212024  -1.00   1.6571  900   18.455  2.0  1.25000  1.0  0.02500  3.00  161.250
212025  -1.00   1.6648  900   18.286  2.0  1.25000  1.0  0.02500  3.00  161.250
212203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212026  -1.00   1.6570  900   18.100  2.0  1.25000  1.0  0.02500  3.00  161.250
212027  -1.00   1.6646  900   17.939  2.0  1.25000  1.0  0.02500  3.00  161.250
212028  -1.00   1.6569  900   17.765  2.0  1.25000  1.0  0.02500  3.00  161.250
212029  -1.00   1.6645  900   17.592  2.0  1.25000  1.0  0.02500  3.00  161.250
212030  -1.00   1.6568  900   17.410  2.0  1.25000  1.0  0.02500  3.00  161.250
212031  -1.00   1.6652  900   19.165  2.0  1.25000  1.0  0.02500  3.00  142.500
212032  -1.00   1.6574  900   18.971  2.0  1.25000  1.0  0.02500  3.00  142.500
212033  -1.00   1.6650  900   18.786  2.0  1.25000  1.0  0.02500  3.00  142.500
212034  -1.00   1.6571  900   18.584  2.0  1.25000  1.0  0.02500  3.00  142.500
212035  -1.00   1.6648  900   18.447  2.0  1.25000  1.0  0.02500  3.00  142.500
212036  -1.00   1.6570  900   18.271  2.0  1.25000  1.0  0.02500  3.00  142.500
212205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212037  -1.00   1.6646  900   18.084  2.0  1.25000  1.0  0.02500  3.00  142.500
212038  -1.00   1.6569  900   17.924  2.0  1.25000  1.0  0.02500  3.00  142.500
212039  -1.00   1.6645  900   17.754  2.0  1.25000  1.0  0.02500  3.00  142.500
212040  -1.00   1.6568  900   17.591  2.0  1.25000  1.0  0.02500  3.00  142.500
212041  -1.00   1.8689  900   17.029  2.0  1.25000  1.0  0.02500  3.00  161.250
212042  -1.00   1.8611  900   16.914  2.0  1.25000  1.0  0.02500  3.00  161.250
212043  -1.00   1.8687  900   16.747  2.0  1.25000  1.0  0.02500  3.00  161.250
212044  -1.00   1.8609  900   16.601  2.0  1.25000  1.0  0.02500  3.00  161.250
212045  -1.00   1.8685  900   16.452  2.0  1.25000  1.0  0.02500  3.00  161.250
212046  -1.00   1.8607  900   16.300  2.0  1.25000  1.0  0.02500  3.00  161.250
212207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212047  -1.00   1.8684  900   16.156  2.0  1.25000  1.0  0.02500  3.00  161.250
212048  -1.00   1.8606  900   16.001  2.0  1.25000  1.0  0.02500  3.00  161.250
212049  -1.00   1.8683  900   15.837  2.0  1.25000  1.0  0.02500  3.00  161.250
212050  -1.00   1.8606  900   15.676  2.0  1.25000  1.0  0.02500  3.00  161.250
212051  -1.00   1.8689  900   17.154  2.0  1.25000  1.0  0.02500  3.00  142.500
212052  -1.00   1.8611  900   17.062  2.0  1.25000  1.0  0.02500  3.00  142.500
212053  -1.00   1.8687  900   16.892  2.0  1.25000  1.0  0.02500  3.00  142.500
212054  -1.00   1.8609  900   16.760  2.0  1.25000  1.0  0.02500  3.00  142.500
212055  -1.00   1.8685  900   16.597  2.0  1.25000  1.0  0.02500  3.00  142.500
212209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212056  -1.00   1.8607  900   16.459  2.0  1.25000  1.0  0.02500  3.00  142.500
212057  -1.00   1.8684  900   16.294  2.0  1.25000  1.0  0.02500  3.00  142.500
212058  -1.00   1.8606  900   16.135  2.0  1.25000  1.0  0.02500  3.00  142.500
212059  -1.00   1.8683  900   15.999  2.0  1.25000  1.0  0.02500  3.00  142.500
212060  -1.00   1.8606  900   15.835  2.0  1.25000  1.0  0.02500  3.00  142.500
212061  -1.00   2.0995  900   15.330  2.0  1.25000  1.0  0.02500  3.00  161.250
212062  -1.00   2.0917  900   15.230  2.0  1.25000  1.0  0.02500  3.00  161.250
212063  -1.00   2.0993  900   15.089  2.0  1.25000  1.0  0.02500  3.00  161.250
212211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212064  -1.00   2.0915  900   14.962  2.0  1.25000  1.0  0.02500  3.00  161.250
212065  -1.00   2.0992  900   14.816  2.0  1.25000  1.0  0.02500  3.00  161.250
212066  -1.00   2.0914  900   14.667  2.0  1.25000  1.0  0.02500  3.00  161.250
212067  -1.00   2.0991  900   14.538  2.0  1.25000  1.0  0.02500  3.00  161.250
212068  -1.00   2.0913  900   14.409  2.0  1.25000  1.0  0.02500  3.00  161.250
212069  -1.00   2.0990  900   14.267  2.0  1.25000  1.0  0.02500  3.00  161.250
212070  -1.00   2.0913  900   14.119  2.0  1.25000  1.0  0.02500  3.00  161.250
212213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212071  -1.00   2.0995  900   15.456  2.0  1.25000  1.0  0.02500  3.00  142.500
212072  -1.00   2.0917  900   15.353  2.0  1.25000  1.0  0.02500  3.00  142.500
212073  -1.00   2.0993  900   15.234  2.0  1.25000  1.0  0.02500  3.00  142.500
212074  -1.00   2.0915  900   15.100  2.0  1.25000  1.0  0.02500  3.00  142.500
212075  -1.00   2.0992  900   14.968  2.0  1.25000  1.0  0.02500  3.00  142.500
212076  -1.00   2.0914  900   14.823  2.0  1.25000  1.0  0.02500  3.00  142.500
212215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212077  -1.00   2.0991  900   14.714  2.0  1.25000  1.0  0.02500  3.00  142.500
212078  -1.00   2.0913  900   14.556  2.0  1.25000  1.0  0.02500  3.00  142.500
212079  -1.00   2.0990  900   14.411  2.0  1.25000  1.0  0.02500  3.00  142.500
212080  -1.00   2.0913  900   14.188  2.0  1.25000  1.0  0.02500  3.00  142.500
212217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
212247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
303200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303001  -1.00   1.0772  900   44.699  2.0  1.25000  1.0  0.00200  3.00    0.000
303002  -1.00   1.0844  900   44.957  2.0  1.25000  1.0  0.00200  3.00    0.000
303003  -1.00   1.0771  900   44.166  2.0  1.25000  1.0  0.00200  3.00    0.000
303004  -1.00   1.0843  900   44.426  2.0  1.25000  1.0  0.00200  3.00    0.000
303005  -1.00   1.0772  900   43.632  2.0  1.25000  1.0  0.00200  3.00    0.000
303006  -1.00   1.0842  900   43.897  2.0  1.25000  1.0  0.00200  3.00    0.000
303007  -1.00   1.0773  900   43.097  2.0  1.25000  1.0  0.00200  3.00    0.000
303008  -1.00   1.0842  900   43.366  2.0  1.25000  1.0  0.00200  3.00    0.000
303009  -1.00   1.0774  900   42.563  2.0  1.25000  1.0  0.00200  3.00    0.000
303010  -1.00   1.0843  900   42.835  2.0  1.25000  1.0  0.00200  3.00    0.000
303011  -1.00   1.1453  900   41.888  2.0  1.25000  1.0  0.00200  3.00    0.000
303012  -1.00   1.1524  900   42.134  2.0  1.25000  1.0  0.00200  3.00    0.000
303013  -1.00   1.1452  900   41.386  2.0  1.25000  1.0  0.00200  3.00    0.000
303201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303014  -1.00   1.1522  900   41.635  2.0  1.25000  1.0  0.00200  3.00    0.000
303015  -1.00   1.1451  900   40.884  2.0  1.25000  1.0  0.00200  3.00    0.000
303016  -1.00   1.1522  900   41.135  2.0  1.25000  1.0  0.00200  3.00    0.000
303017  -1.00   1.1452  900   40.382  2.0  1.25000  1.0  0.00200  3.00    0.000
303018  -1.00   1.1522  900   40.635  2.0  1.25000  1.0  0.00200  3.00    0.000
303019  -1.00   1.1453  900   39.881  2.0  1.25000  1.0  0.00200  3.00    0.000
303020  -1.00   1.1523  900   40.135  2.0  1.25000  1.0  0.00200  3.00    0.000
303021  -1.00   1.2233  900   39.165  2.0  1.25000  1.0  0.00200  3.00    0.000
303022  -1.00   1.2304  900   39.396  2.0  1.25000  1.0  0.00200  3.00    0.000
303023  -1.00   1.2232  900   38.695  2.0  1.25000  1.0  0.00200  3.00    0.000
303024  -1.00   1.2302  900   38.929  2.0  1.25000  1.0  0.00200  3.00    0.000
303025  -1.00   1.2231  900   38.226  2.0  1.25000  1.0  0.00200  3.00    0.000
303203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303026  -1.00   1.2301  900   38.462  2.0  1.25000  1.0  0.00200  3.00    0.000
303027  -1.00   1.2232  900   37.756  2.0  1.25000  1.0  0.00200  3.00    0.000
303028  -1.00   1.2302  900   37.995  2.0  1.25000  1.0  0.00200  3.00    0.000
303029  -1.00   1.2233  900   37.288  2.0  1.25000  1.0  0.00200  3.00    0.000
303030  -1.00   1.2303  900   37.529  2.0  1.25000  1.0  0.00200  3.00    0.000
303031  -1.00   1.3103  900   36.599  2.0  1.25000  1.0  0.00200  3.00    0.000
303032  -1.00   1.3174  900   36.817  2.0  1.25000  1.0  0.00200  3.00    0.000
303033  -1.00   1.3102  900   36.161  2.0  1.25000  1.0  0.00200  3.00    0.000
303034  -1.00   1.3172  900   36.381  2.0  1.25000  1.0  0.00200  3.00    0.000
303035  -1.00   1.3102  900   35.722  2.0  1.25000  1.0  0.00200  3.00    0.000
303036  -1.00   1.3172  900   35.943  2.0  1.25000  1.0  0.00200  3.00    0.000
303205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303037  -1.00   1.3102  900   35.284  2.0  1.25000  1.0  0.00200  3.00    0.000
303038  -1.00   1.3172  900   35.507  2.0  1.25000  1.0  0.00200  3.00    0.000
303039  -1.00   1.3103  900   34.845  2.0  1.25000  1.0  0.00200  3.00    0.000
303040  -1.00   1.3173  900   35.069  2.0  1.25000  1.0  0.00200  3.00    0.000
303041  -1.00   1.4053  900   34.222  2.0  1.25000  1.0  0.00200  3.00    0.000
303042  -1.00   1.4124  900   34.421  2.0  1.25000  1.0  0.00200  3.00    0.000
303043  -1.00   1.4052  900   33.813  2.0  1.25000  1.0  0.00200  3.00    0.000
303044  -1.00   1.4123  900   34.015  2.0  1.25000  1.0  0.00200  3.00    0.000
303045  -1.00   1.4052  900   33.403  2.0  1.25000  1.0  0.00200  3.00    0.000
303046  -1.00   1.4122  900   33.607  2.0  1.25000  1.0  0.00200  3.00    0.000
303207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303047  -1.00   1.4052  900   32.993  2.0  1.25000  1.0  0.00200  3.00    0.000
303048  -1.00   1.4122  900   33.200  2.0  1.25000  1.0  0.00200  3.00    0.000
303049  -1.00   1.4053  900   32.583  2.0  1.25000  1.0  0.00200  3.00    0.000
303050  -1.00   1.4123  900   32.794  2.0  1.25000  1.0  0.00200  3.00    0.000
303051  -1.00   1.5104  900   32.012  2.0  1.25000  1.0  0.00200  3.00    0.000
303052  -1.00   1.5174  900   32.200  2.0  1.25000  1.0  0.00200  3.00    0.000
303053  -1.00   1.5103  900   31.632  2.0  1.25000  1.0  0.00200  3.00    0.000
303054  -1.00   1.5172  900   31.820  2.0  1.25000  1.0  0.00200  3.00    0.000
303055  -1.00   1.5102  900   31.251  2.0  1.25000  1.0  0.00200  3.00    0.000
303209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303056  -1.00   1.5172  900   31.441  2.0  1.25000  1.0  0.00200  3.00    0.000
303057  -1.00   1.5103  900   30.870  2.0  1.25000  1.0  0.00200  3.00    0.000
303058  -1.00   1.5172  900   31.062  2.0  1.25000  1.0  0.00200  3.00    0.000
303059  -1.00   1.5104  900   30.490  2.0  1.25000  1.0  0.00200  3.00    0.000
303060  -1.00   1.5173  900   30.684  2.0  1.25000  1.0  0.00200  3.00    0.000
303061  -1.00   1.6243  900   29.952  2.0  1.25000  1.0  0.00200  3.00    0.000
303062  -1.00   1.6314  900   30.123  2.0  1.25000  1.0  0.00200  3.00    0.000
303063  -1.00   1.6243  900   29.598  2.0  1.25000  1.0  0.00200  3.00    0.000
303211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303064  -1.00   1.6313  900   29.771  2.0  1.25000  1.0  0.00200  3.00    0.000
303065  -1.00   1.6243  900   29.244  2.0  1.25000  1.0  0.00200  3.00    0.000
303066  -1.00   1.6312  900   29.419  2.0  1.25000  1.0  0.00200  3.00    0.000
303067  -1.00   1.6243  900   28.890  2.0  1.25000  1.0  0.00200  3.00    0.000
303068  -1.00   1.6312  900   29.066  2.0  1.25000  1.0  0.00200  3.00    0.000
303069  -1.00   1.6244  900   28.536  2.0  1.25000  1.0  0.00200  3.00    0.000
303070  -1.00   1.6313  900   28.714  2.0  1.25000  1.0  0.00200  3.00    0.000
303213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303071  -1.00   1.7503  900   28.041  2.0  1.25000  1.0  0.00200  3.00    0.000
303072  -1.00   1.7574  900   28.200  2.0  1.25000  1.0  0.00200  3.00    0.000
303073  -1.00   1.7502  900   27.713  2.0  1.25000  1.0  0.00200  3.00    0.000
303074  -1.00   1.7617  900   27.797  2.0  1.25000  1.0  0.00200  3.00    0.000
303075  -1.00   1.7502  900   27.384  2.0  1.25000  1.0  0.00200  3.00    0.000
303076  -1.00   1.7661  900   27.397  2.0  1.25000  1.0  0.00200  3.00    0.000
303215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303077  -1.00   1.7503  900   27.055  2.0  1.25000  1.0  0.00200  3.00    0.000
303078  -1.00   1.7706  900   26.998  2.0  1.25000  1.0  0.00200  3.00    0.000
303079  -1.00   1.7503  900   26.726  2.0  1.25000  1.0  0.00200  3.00    0.000
303080  -1.00   1.7752  900   26.601  2.0  1.25000  1.0  0.00200  3.00    0.000
303081  -1.00   1.8863  900   26.263  2.0  1.25000  1.0  0.00200  3.00    0.000
303217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303082  -1.00   1.8934  900   26.416  2.0  1.25000  1.0  0.00200  3.00    0.000
303083  -1.00   1.8863  900   25.958  2.0  1.25000  1.0  0.00200  3.00    0.000
303084  -1.00   1.8933  900   26.111  2.0  1.25000  1.0  0.00200  3.00    0.000
303085  -1.00   1.8863  900   25.653  2.0  1.25000  1.0  0.00200  3.00    0.000
303219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303086  -1.00   1.8933  900   25.807  2.0  1.25000  1.0  0.00200  3.00    0.000
303087  -1.00   1.8863  900   25.348  2.0  1.25000  1.0  0.00200  3.00    0.000
303088  -1.00   1.8933  900   25.503  2.0  1.25000  1.0  0.00200  3.00    0.000
303221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303089  -1.00   1.8864  900   25.043  2.0  1.25000  1.0  0.00200  3.00    0.000
303090  -1.00   1.8934  900   25.199  2.0  1.25000  1.0  0.00200  3.00    0.000
303223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
303228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
