        1       29.000       31.000
        2       41.000       32.000
        3       29.000       39.000
        4       25.000       33.000
        5       30.000       51.000
        6       34.000       43.000
        7       31.000       45.000
        8       32.000       52.000
        9       26.000       40.000
       10       29.000       40.000
       11       30.000       39.000
       12       26.000       41.000
       13       26.000       39.000
       14       24.000       42.000
       15       34.000       35.000
       16       25.000       34.000
       17       31.000       38.000
       18       32.000       28.000
       19       21.000       47.000
       20       23.000       40.000
       21       22.000       43.000
       22       24.000       40.000
       23       31.000       40.000
       24       24.000       46.000
       25       21.000       39.000
       26       23.000       46.000
       27       32.000       24.000
       28       17.000       34.000
       29       37.000       40.000
       30       21.000       37.000
       31       25.000       45.000
       32       22.000       37.000
       33       32.000       24.000
       34       24.000       38.000
       35       20.000       44.000
       36       28.000       47.000
       37       32.000       42.000
       38       25.000       42.000
       39       25.000       41.000
       40       23.000       43.000
       41       30.000       44.000
       42       28.000       44.000
       43       30.000       36.000
       44       25.000       36.000
       45       20.000       37.000
       46       26.000       45.000
       47       26.000       43.000
       48       35.000       46.000
       49       21.000       56.000
       50       20.000       43.000
       51       30.000       43.000
       52       28.000       38.000
       53       39.000       34.000
       54       27.000       35.000
       55       25.000       40.000
       56       25.000       35.000
       57       31.000       31.000
       58       21.000       55.000
       59       20.000       46.000
       60       28.000       42.000
       61       24.000       38.000
       62       20.000       32.000
       63       30.000       39.000
       64       25.000       44.000
       65       29.000       52.000
       66       28.000       47.000
       67       30.000       43.000
       68       32.000       43.000
       69       31.000       43.000
       70       31.000       26.000
       71       30.000       35.000
       72       33.000       39.000
       73       37.000       34.000
       74       36.000       48.000
       75       25.000       27.000
       76       25.000       42.000
       77       24.000       32.000
       78       33.000       31.000
       79       29.000       49.000
       80       32.000       41.000
       81       22.000       42.000
       82       24.000       37.000
       83       13.000       49.000
       84       19.000       50.000
       85       32.000       31.000
       86       20.000       29.000
       87       20.000       37.000
       88       39.000       40.000
       89       23.000       39.000
       90       24.000       35.000
       91       28.000       43.000
       92       25.000       42.000
       93       28.000       45.000
       94       31.000       39.000
       95       30.000       40.000
       96       20.000       44.000
       97       32.000       44.000
       98       25.000       39.000
       99       24.000       39.000
      100       23.000       52.000
      101       14.000       34.000
      102       23.000       35.000
      103       30.000       43.000
      104       30.000       43.000
      105       28.000       35.000
      106       34.000       39.000
      107       32.000       32.000
      108       25.000       44.000
      109       29.000       36.000
      110       26.000       42.000
      111       18.000       36.000
      112       30.000       56.000
      113       35.000       46.000
      114       22.000       27.000
      115       28.000       36.000
      116       30.000       59.000
      117       30.000       50.000
      118       33.000       50.000
      119       35.000       36.000
      120       22.000       28.000
      121       28.000       50.000
      122       25.000       35.000
      123       21.000       39.000
      124       22.000       41.000
      125       29.000       43.000
      126       30.000       43.000
      127       23.000       41.000
      128       29.000       44.000
      129       21.000       29.000
      130       26.000       38.000
      131       29.000       47.000
      132       36.000       41.000
      133       27.000       37.000
      134       26.000       57.000
      135       32.000       33.000
      136       31.000       49.000
      137       29.000       40.000
      138       22.000       42.000
      139       30.000       41.000
      140       20.000       47.000
      141       30.000       46.000
      142       25.000       41.000
      143       22.000       45.000
      144       28.000       46.000
      145       27.000       37.000
      146       25.000       39.000
      147       21.000       39.000
      148       28.000       46.000
      149       32.000       44.000
      150       32.000       41.000
      151       32.000       48.000
      152       34.000       61.000
      153       17.000       45.000
      154       28.000       37.000
      155       23.000       43.000
      156       30.000       51.000
      157       22.000       48.000
      158       26.000       44.000
      159       26.000       51.000
      160       27.000       38.000
      161       24.000       46.000
      162       29.000       40.000
      163       32.000       40.000
      164       33.000       47.000
      165       32.000       41.000
      166       22.000       33.000
      167       33.000       36.000
      168       26.000       41.000
      169       22.000       36.000
      170       25.000       41.000
      171       29.000       43.000
      172       34.000       53.000
      173       29.000       35.000
      174       25.000       50.000
      175       32.000       45.000
      176       31.000       46.000
      177       33.000       40.000
      178       24.000       39.000
      179       26.000       47.000
      180       30.000       39.000
      181       30.000       44.000
      182       33.000       40.000
      183       27.000       50.000
      184       21.000       37.000
      185       31.000       44.000
      186       32.000       42.000
      187       29.000       32.000
      188       19.000       46.000
      189       27.000       41.000
      190       26.000       35.000
      191       30.000       43.000
      192       22.000       39.000
      193       33.000       39.000
      194       25.000       49.000
      195       26.000       38.000
      196       35.000       35.000
      197       28.000       45.000
      198       29.000       40.000
      199       27.000       41.000
      200       26.000       39.000
      201       31.000       54.000
      202       25.000       61.000
      203       28.000       29.000
      204       26.000       33.000
      205       25.000       47.000
      206       25.000       36.000
      207       15.000       47.000
      208       29.000       50.000
      209       28.000       37.000
      210       31.000       54.000
      211       36.000       33.000
      212       35.000       39.000
      213       29.000       41.000
      214       29.000       38.000
      215       23.000       59.000
      216       27.000       41.000
      217       27.000       53.000
      218       27.000       39.000
      219       33.000       42.000
      220       29.000       39.000
      221       33.000       56.000
      222       37.000       43.000
      223       29.000       50.000
      224       29.000       41.000
      225       27.000       39.000
      226       19.000       44.000
      227       33.000       47.000
      228       29.000       51.000
      229       23.000       47.000
      230       20.000       45.000
      231       21.000       46.000
      232       30.000       47.000
      233       26.000       50.000
      234       37.000       46.000
      235       28.000       39.000
      236       19.000       53.000
      237       14.000       36.000
      238       32.000       48.000
      239       27.000       40.000
      240       25.000       44.000
      241       26.000       44.000
      242       24.000       59.000
      243       27.000       46.000
      244       37.000       40.000
      245       36.000       35.000
      246       29.000       49.000
      247       25.000       51.000
      248       29.000       42.000
