  No. of detectors =         9870
  Incident flight path =    17.000000    
  Detector flight paths:- 
  0.236840E+01  0.237550E+01  0.236790E+01  0.237490E+01  0.236740E+01
  0.237440E+01  0.236700E+01  0.237400E+01  0.236660E+01  0.237350E+01
  0.236620E+01  0.237310E+01  0.236590E+01  0.237280E+01  0.236560E+01
  0.237250E+01  0.236540E+01  0.237230E+01  0.236520E+01  0.237200E+01
  0.236500E+01  0.237190E+01  0.236490E+01  0.237170E+01  0.236490E+01
  0.237160E+01  0.236480E+01  0.237160E+01  0.236490E+01  0.237160E+01
  0.236490E+01  0.237160E+01  0.236500E+01  0.237170E+01  0.236520E+01
  0.237180E+01  0.236540E+01  0.237200E+01  0.236560E+01  0.237220E+01
  0.236580E+01  0.237250E+01  0.236620E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.166520E+01  0.165740E+01
  0.166500E+01  0.165710E+01  0.166480E+01  0.165700E+01  0.166460E+01
  0.165690E+01  0.166450E+01  0.165680E+01  0.166520E+01  0.165740E+01
  0.166500E+01  0.165710E+01  0.166480E+01  0.165700E+01  0.166460E+01
  0.165690E+01  0.166450E+01  0.165680E+01  0.186890E+01  0.186110E+01
  0.186870E+01  0.186090E+01  0.186850E+01  0.186070E+01  0.186840E+01
  0.186060E+01  0.186830E+01  0.186060E+01  0.186890E+01  0.186110E+01
  0.186870E+01  0.186090E+01  0.186850E+01  0.186070E+01  0.186840E+01
  0.186060E+01  0.186830E+01  0.186060E+01  0.209950E+01  0.209170E+01
  0.209930E+01  0.209150E+01  0.209920E+01  0.209140E+01  0.209910E+01
  0.209130E+01  0.209900E+01  0.209130E+01  0.209950E+01  0.209170E+01
  0.209930E+01  0.209150E+01  0.209920E+01  0.209140E+01  0.209910E+01
  0.209130E+01  0.209900E+01  0.209130E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.166520E+01  0.165740E+01
  0.166500E+01  0.165710E+01  0.166480E+01  0.165700E+01  0.166460E+01
  0.165690E+01  0.166450E+01  0.165680E+01  0.166520E+01  0.165740E+01
  0.166500E+01  0.165710E+01  0.166480E+01  0.165700E+01  0.166460E+01
  0.165690E+01  0.166450E+01  0.165680E+01  0.186890E+01  0.186110E+01
  0.186870E+01  0.186090E+01  0.186850E+01  0.186070E+01  0.186840E+01
  0.186060E+01  0.186830E+01  0.186060E+01  0.186890E+01  0.186110E+01
  0.186870E+01  0.186090E+01  0.186850E+01  0.186070E+01  0.186840E+01
  0.186060E+01  0.186830E+01  0.186060E+01  0.209950E+01  0.209170E+01
  0.209930E+01  0.209150E+01  0.209920E+01  0.209140E+01  0.209910E+01
  0.209130E+01  0.209900E+01  0.209130E+01  0.209950E+01  0.209170E+01
  0.209930E+01  0.209150E+01  0.209920E+01  0.209140E+01  0.209910E+01
  0.209130E+01  0.209900E+01  0.209130E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.148540E+01  0.147750E+01
  0.148510E+01  0.147720E+01  0.148480E+01  0.147710E+01  0.148470E+01
  0.147690E+01  0.148460E+01  0.147690E+01  0.166520E+01  0.165740E+01
